"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"34",0.133688025477429,0.091371536262563,0.435817806657035,0.605414740350892,0.504000341552722,0.718574339209667,0.0228581964926236,2.51172498600293,1.16343170690474,198.778110901981,100.852156473666
"35",0.262088221539103,0.152959275476453,0.972788705261189,0.941926572343019,0.572740418976124,0.900899425131143,0.16579922136325,3.96920184009028,1.75862760473292,357.35334957592,180.537389601131
"36",0.24121729334078,0.142149817972611,0.639485654313345,0.94375668808184,0.864723878553278,0.773800335383566,0.0936126269086564,3.69874629455408,1.65326604357095,308.559628911088,154.743065031201
"37",0.138265150265365,0.0933275899804801,0.018417162880663,0.727362693915969,0.175139868047461,0.805425300838618,0.0836515907195835,2.04158935664814,1.11517014327829,163.200695874586,99.884390103971
"38",0.210469765028515,0.128283808939612,0.951422733275032,0.757465891425589,0.709770572004931,0.786833945203954,0.0807228420785872,3.62496955795622,1.6337417639075,311.982002500014,160.677675593272
"39",0.178880075785166,0.113748451010399,0.894737202646919,0.660392107774159,0.325393746441311,0.851852103091486,0.105586690237439,3.13059037698688,1.45749471160303,279.902969456178,146.251112586261
"40",0.200996309814436,0.123735277989734,0.843114523779272,0.750210161458933,0.628120007343399,0.793148945102433,0.0829500743114745,3.42227529979968,1.53618619630319,293.783741083922,149.798883659446
"41",0.140900623116428,0.0945677382311098,0.127528887729939,0.708926782483275,0.308387020140076,0.774389232640892,0.0646578357506821,2.2193581200924,1.11651185232467,175.745407504968,98.9521507342682
"42",0.131386470746952,0.0909030211328583,0.472472221575585,0.592723505843758,0.0876202806443752,0.837994578919796,0.0882380588016411,2.30133813766497,1.14794385811631,200.106268559841,102.13987714429
"43",0.222057115928554,0.134054968027406,0.992177325546869,0.791555700007961,0.549625869931106,0.851474941812189,0.120928371692691,3.66187429294677,1.64923564515311,325.493440229505,167.608085138687
"44",0.153038982702287,0.0999365977987535,0.0758453013239967,0.763288856734572,0.530286299042551,0.725059106756304,0.0431634265513921,2.39061857090986,1.19605517890622,181.191062439585,105.475382935056
"45",0.154572053424961,0.10111203520516,0.418437649451371,0.684727436518907,0.597490916307762,0.720360575823165,0.0329345146900304,2.70963518142136,1.24701937783337,214.751779872584,109.098445471444
"46",0.109161459501876,0.0810003593875391,0.819772588468529,0.427819869257586,0.02880949630462,0.83643372619794,0.0698172260039148,2.372814725122,1.25652697155415,214.068612473817,120.016256399353
"47",0.182071358758501,0.115252658822285,0.632433912920654,0.739204867551664,0.0258975070497365,0.933929711196526,0.159398030822314,2.78818804712168,1.37518462906877,257.768979051863,131.023532678018
"48",0.176229169220705,0.111015031128672,0.211396590075037,0.813810639733666,0.6206836252196,0.736695458282316,0.0560700517521888,2.72590056541218,1.29671490483946,213.495600293982,115.644488558123
"49",0.153418504777705,0.100753545259598,0.331776797818728,0.704279857128704,0.357852533097098,0.785336791130681,0.0711061524275411,2.50452418164006,1.17883114612703,205.519161041736,106.252565903354
"50",0.0708763402441981,0.0621576326044528,0.426236983165789,0.383399553886953,0.0902889594689899,0.749525049787804,0.0144799180425692,1.79696443720076,0.952738041186722,144.854994156604,76.343168509078
"51",0.223515490194016,0.134745005385366,0.961328636372802,0.804772159872432,0.514407245015531,0.862665495582757,0.128571195178483,3.63000522760139,1.63256347211134,323.801401765079,165.925366551326
"52",0.206314813395688,0.126090137217689,0.983684865728584,0.732206968363858,0.913464159151405,0.722771593794851,0.0421709761426934,3.72670351379477,1.70904108276948,311.613665241767,161.872262693628
"53",0.184132636856127,0.115220974075667,0.46888865454231,0.780385607598667,0.579781606640222,0.76939390823902,0.0715707685283194,2.96937415648033,1.34509294848703,244.358260598471,123.725855897638
"54",0.140048767110535,0.0940739888552856,0.285470023967293,0.664593250506763,0.558719278413359,0.706091137946884,0.0220753386563109,2.47107178545643,1.16741601131988,190.003983746963,99.0880548007823
"55",0.182129089746492,0.114897120649459,0.449426805052307,0.783195094980985,0.0955391328414752,0.906931063585735,0.148617205473873,2.68073551233033,1.30976719966983,240.62583084917,123.118962994527
"56",0.189268626949342,0.118462004036785,0.536674970121433,0.788343464648801,0.0625400513255225,0.929927093963738,0.162425187779116,2.78764139882474,1.36177050235704,254.827823252114,129.488089527154
"57",0.0870847853951648,0.0696559232388659,0.440024461913548,0.437459242009694,0.239962704106119,0.729452363623203,0.0095681509755071,2.0132076312621,0.99358050638188,159.853722429514,82.8146986202855
"58",0.175720051364212,0.111257572541543,0.205437815391856,0.817445155158532,0.256700052844562,0.841813993169129,0.115165678966083,2.52354031943592,1.24156591102603,212.344573057551,115.846182187456
"59",0.0620358467484029,0.0577972064665036,0.287644316359341,0.385299021173866,0.055902326930883,0.741843735249398,0.00981853111441562,1.60034098404281,0.88990850824498,124.360160647234,65.2678136311262
"60",0.1420778928233,0.0957999178731116,0.555090456620997,0.609131221224736,0.308167622393872,0.791983547655619,0.0647898750465972,2.56704053363823,1.1978868739383,216.973228333344,110.259689715719
"61",0.113583954387732,0.0824218035515044,0.475803241844645,0.526600158884992,0.125911327373788,0.80166522886858,0.0603339193104974,2.18631963422174,1.08883061310744,185.461263662115,95.0997786751761
"62",0.0631058184139035,0.058452060691693,0.33428396940852,0.378453867262764,0.00100206689068955,0.761091475194618,0.0199760584354115,1.6163653162976,0.917623218008917,129.625025614166,68.14577891762
"63",0.117994513494929,0.0840932603010227,0.49196905860498,0.535106023803867,0.453392721435097,0.713105248918774,0.0119297009229297,2.4075905274816,1.12409642230049,190.838529312152,97.3706275966424
"64",0.200100749916209,0.122789228378469,0.427636045294148,0.849185338215607,0.529725189954407,0.805138719185913,0.0992956109069667,3.03387088185172,1.37761481661165,253.886143686779,129.729595679339
"65",0.108261033997479,0.0806803059606211,0.962445705113935,0.38883474223758,0.116188792584759,0.814984001139222,0.053948486972887,2.52534306800648,1.33279148864224,226.776949800369,133.409154985197
"66",0.105193587213426,0.0779508892538836,0.168993485697297,0.570612887316374,0.134728302452767,0.775795251687907,0.0496579599907672,1.88293236361242,0.996883041444533,149.533481544777,81.756080636454
"67",0.245109294406942,0.144370670540459,0.975012696870086,0.875012964973646,0.977006388893682,0.759056033799884,0.0788766920543119,4.05444474153901,1.82596494588021,343.459833216305,174.425183579038
"68",0.104123910826581,0.0773413715080823,0.231247054214679,0.54991319257002,0.282986914655834,0.733382481786994,0.0238499873526468,2.00284491291484,0.995592023046234,154.558295194042,81.6275269588409
"69",0.210610018408232,0.128404609988682,0.840250034620602,0.786922811780799,0.540285643745011,0.832297024223366,0.109036180192887,3.44780632295958,1.54357628838366,301.562155814179,153.11383532679
"70",0.17664116141013,0.112515163413108,0.59770234006644,0.72696705474481,0.107073588777835,0.901271667800113,0.13960030355601,2.76177127976845,1.33147833825914,249.968636656901,126.764249554571
"71",0.152645910066861,0.0997363002828642,0.0177992731284328,0.776621783222652,0.473120333143024,0.739005625083883,0.0522427145023141,2.31117193943003,1.18718481143908,175.372287458033,106.614235741357
"72",0.11882416041011,0.0848938107839547,0.750776728896926,0.475119109443146,0.453813321117145,0.723760308780766,0.012060952834488,2.61924839226654,1.24122962685834,215.892872437673,116.144142312957
"73",0.11424098101979,0.0822451502310125,0.474747372297469,0.525268726548301,0.484823958203159,0.697974336455803,0.00227140020212114,2.38157192495766,1.11504940389719,186.074311008336,94.9936807620529
"74",0.224529226033778,0.135001563109798,0.705258675239592,0.8722811300915,0.381558764543645,0.89331998118094,0.152388282764221,3.36433762296347,1.51450745544578,300.496429049324,151.035598970686
"75",0.23725319185085,0.140742467171362,0.794039047762141,0.89354278389479,0.697096751188956,0.822745695180281,0.115809621569079,3.70122955861746,1.63746159131572,319.695358148268,160.404321563835
"76",0.205919230646552,0.126161336531656,0.920306280424767,0.74913146017247,0.648828695858856,0.796972305892568,0.0852898994517502,3.53260920897862,1.59056559332617,305.198607214905,156.884673311671
"77",0.101755863719392,0.0761001985541752,0.26265380660166,0.53225390688118,0.407531530461769,0.694890966826802,0.000451083008080432,2.07563735605306,1.00865373003215,155.577384951619,81.1436996829836
"78",0.136371357189272,0.0929759911532993,0.523030865136624,0.595565664175724,0.359612908356447,0.767695362998432,0.0495243187248551,2.52477646773465,1.17329949313645,209.178657488205,106.213974432862
"79",0.255643885652255,0.14936089369622,0.799413956443753,0.958419323860497,0.773346533222128,0.826857055428707,0.12561543350522,3.88865708180878,1.71546770142635,335.705422519614,167.997464619002
"80",0.0819828762126995,0.0672451264146067,0.299184924455415,0.455022115887041,0.0713330731036953,0.766117476656167,0.0314692772779223,1.77235487000755,0.949112509007841,142.232604122606,73.9950041452135
"81",0.208286102222295,0.126399366384273,0.369693549319603,0.891678965040904,0.660082253463937,0.776634673368171,0.0880348087068143,3.120809718506,1.42749596218904,255.376757532873,132.262799999649
"82",0.129052049361066,0.0900167988734328,0.750398557464894,0.514765394924459,0.248811901438128,0.798015146238017,0.0581009689478657,2.58916081724786,1.24697639147502,224.369782150365,119.253291656602
"83",0.174824170362165,0.110766565188089,0.608770398424294,0.710235302964934,0.775170789425209,0.704420391686759,0.0277884584393183,3.11197607649077,1.41976700395044,249.779102323283,125.960092318726
"84",0.0723732131552359,0.0629484660936322,0.425499104853965,0.389713290386039,0.0291768152708949,0.769432308662923,0.0263222577212615,1.77546545614395,0.967314092586397,146.017530498044,76.958442494662
"85",0.0841400066093876,0.0692768118839671,0.940019434468346,0.306869021426218,0.0718459710059515,0.79280064262977,0.0320058111101002,2.29695769913374,1.27452070415317,204.356017444134,126.437157602465
"86",0.163814339860587,0.105321296690555,0.292333155787949,0.749353323717594,0.575929767831333,0.735098448202555,0.0480848319877919,2.66993516407836,1.24871684873371,210.649193481348,110.252626377325
"87",0.188494373276757,0.117475634164153,0.875667658074593,0.693541588922423,0.914288842986343,0.693204537078221,0.0207369638332148,3.50340959833571,1.61679036261548,286.457986097033,148.025202585462
"88",0.191417451069493,0.119224146521485,0.336764307812095,0.845328721492871,0.0188126983405116,0.938307825142179,0.172828933920262,2.6226840842989,1.33771866131357,237.802472576063,125.167922697977
"89",0.132578029955061,0.0921925575046314,0.899091933696706,0.493635852787297,0.0489679434836709,0.866773424885553,0.094693581633365,2.62793332394628,1.35675346546856,241.240368811878,133.356842573865
"90",0.0528983232353026,0.0533025796398348,0.144188580247501,0.387416041485784,0.011038376255722,0.736613051454334,0.00653002144824066,1.39198697376672,0.848106248046207,103.153141179122,57.2446229525047
"91",0.24196420794848,0.143344565415577,0.815035754707841,0.908362401116849,0.448379514767712,0.902693093416785,0.162254631247323,3.62203416862057,1.61577394802125,325.523583651725,163.674457418199
"92",0.183322851623993,0.1151703733716,0.708526915912903,0.718728014064885,0.612816032552221,0.767505080943373,0.0644225468916782,3.17049181536065,1.42625721213944,266.243999532719,134.749186629589
"93",0.136634072941151,0.0922450978104561,0.116890793734411,0.693635797026671,0.518322460517189,0.706758363537558,0.0250805580920857,2.28956714365952,1.13611913831091,171.248653068106,96.806343814313
"94",0.0756781545118033,0.0651668645332636,0.826645548210704,0.30426569396475,0.0143405663294223,0.793329346964734,0.0315170856938377,2.11094326020851,1.19015327142877,186.542736148323,113.094994064728
"95",0.256175848046008,0.150155287319995,0.804945782227122,0.96338268822795,0.379481002100493,0.942588448741229,0.190839986678799,3.6875690433416,1.65321363014764,336.498231289152,168.982832183328
"96",0.174053977436639,0.111004139418237,0.747725090714342,0.676740377974439,0.492190616520803,0.790938630673785,0.0728302680076146,3.06548310074586,1.39026142322786,262.082236574079,133.865543604851
"97",0.173160150748894,0.110117292153096,0.761358874008641,0.666191780398997,0.850055867096451,0.68589419467205,0.0130108455187027,3.25978900459683,1.502931862964,262.772671306541,134.679332055194
"98",0.174441777180071,0.110830568325696,0.474743670076768,0.745209272446306,0.438247024416515,0.797084044586892,0.0829993447694913,2.82355570180174,1.28752634159311,236.694310057604,119.783149327762
"99",0.168823879039313,0.10755444760136,0.272104213328713,0.771649033007982,0.655942771725643,0.718150720429027,0.0411073936324576,2.7353324587645,1.28733973341508,212.995103491887,112.3975176059
"100",0.201875414834165,0.124323538971871,0.82086073303042,0.760526279269742,0.475456271209062,0.838058101403988,0.109124409158491,3.33022474787774,1.49957686491328,292.36101612036,148.729218491181
"101",0.125601569479305,0.0875116141462549,0.239690947861739,0.625985581548262,0.296931327097109,0.76014930721618,0.0476124751074971,2.18348282245635,1.06817876112478,173.426216521339,91.7602108523495
"102",0.237433089136346,0.141516902984075,0.923020109464641,0.866778019920567,0.338502864316413,0.932277427079299,0.174437059257813,3.61396547215915,1.64128773887308,331.825448370122,168.602555289575
"103",0.222815777694278,0.133454344448652,0.503073218453632,0.911844702543025,0.689070660576747,0.793779254295487,0.100504956566175,3.354542914578,1.50565782421995,280.164351748169,141.965025722388
"104",0.2696167975815,0.155948765953951,0.90047824698024,0.983174755408452,0.914795642819146,0.809241550596114,0.119066261239339,4.15232202057874,1.83858821871439,357.033529188588,178.938222509123
"105",0.190762768422344,0.118927058218791,0.371122358438664,0.834241621483613,0.0491320081845316,0.929817005659862,0.166954432470833,2.66095725287864,1.33381871620756,240.498662532912,125.310850102174
"106",0.0671751291655137,0.0611220992517607,0.810907737672409,0.277175778300843,0.00794493140978092,0.782527606901462,0.0222916540736489,2.02914493677542,1.16428333125077,177.906044593346,109.861054943486
"107",0.213439137959109,0.129158696076313,0.796546007376237,0.803635952328476,0.922173331226499,0.723415825233681,0.04997573568139,3.6383446858817,1.64887422301023,299.999002118913,151.507554910116
"108",0.239037911353147,0.141548749188729,0.45181622335685,0.987459059483913,0.327860320454098,0.920182589540359,0.179600227328103,3.2475050807052,1.49762248072872,288.825941479051,148.688862300194
"109",0.157083801138844,0.102710743431456,0.584878120949916,0.654560852528946,0.4895388790048,0.761559144443664,0.0531696758104384,2.80350121730807,1.27601128615488,232.480254346893,117.603119553905
"110",0.245092544285837,0.143640325988788,0.46955983280719,0.998613645080939,0.922015391420015,0.756309816129224,0.0894512980974932,3.62468285380948,1.65182838151019,295.853365997583,151.283044218598
"111",0.0736626943040778,0.0627815500866259,0.0307602336686336,0.489237890531647,0.143945272957083,0.723181271683229,0.0102960922095413,1.53386500544084,0.890777763477215,110.004650430731,67.5459376317402
"112",0.193990193638762,0.120332244140246,0.41098723545867,0.834770136224715,0.186988017586595,0.895710763662041,0.14813941418779,2.79091800489882,1.33306838127207,247.026592450571,127.189653662067
"113",0.126012896464375,0.0875777963445869,0.0826557191705348,0.666688547055503,0.209182409102444,0.780479122408085,0.0629928101639035,2.01558930070943,1.06382693240002,158.954672825999,92.3133600444616
"114",0.123257694406551,0.0866074617743821,0.279024976515162,0.609048960904459,0.190405448600417,0.789318894078357,0.0621149365905842,2.13977837286991,1.06518810672903,175.1088414889,91.519248851536
"115",0.18345196514028,0.116330735915692,0.980280868458172,0.658534849587732,0.117760908843137,0.92202399171638,0.144923462229446,3.12330678189084,1.52538679543121,291.706924989935,154.887328036532
"116",0.0889106451304742,0.0705628712992699,0.491293790999326,0.431313742393008,0.2687126870389,0.72557058338422,0.00690989053726802,2.08327421078247,1.0193097082391,166.227364654581,86.7659147262993
"117",0.161485460239074,0.104566345260912,0.425189989136897,0.709659565517052,0.473356241690695,0.766606271130009,0.0616656640066437,2.70252953698128,1.23974548227558,221.147573833783,112.355099308596
"118",0.208508719901645,0.1269875985185,0.375856502153116,0.894864832777255,0.310939361069346,0.878917990002082,0.145547081490014,2.94162208591196,1.37550608430008,255.988642032385,132.942412193816
"119",0.0634033810570288,0.0588900097613234,0.530460829215425,0.331678586119173,0.01010342333766,0.766138098910301,0.0182329245265817,1.77890725292749,0.993121091862873,148.341488204307,82.0625120676022
"120",0.19304739461525,0.119106081735093,0.587102363460112,0.779799546481985,0.967246231302696,0.673539818517016,0.0184792764858263,3.33832071259798,1.54718864910024,263.154837886565,132.50796763273
"121",0.119814507644885,0.0854112081253946,0.768804243888026,0.474501885491446,0.439227754512172,0.730086237310409,0.015599214335959,2.63344505130829,1.25062099182869,218.416024451911,117.949118464334
"122",0.149081919998878,0.098401266068247,0.0363321985101827,0.761776343282153,0.233749114690655,0.804380547361872,0.0871160246932894,2.17083741460528,1.15012493635192,174.011848998149,104.709339884279
"123",0.127229583835765,0.0880183778187319,0.0950810099853279,0.666824872362667,0.323923254914667,0.749233825941539,0.0456131473329391,2.09592407219164,1.07050855714343,161.198552790726,92.5377249201753
"124",0.22120462389911,0.133156571914891,0.827425754770415,0.82663406675,0.722885747786129,0.793666233898178,0.0919916083811771,3.6169646073999,1.6110716214503,309.348740828119,156.15781426951
"125",0.123478850775773,0.0865399615122476,0.475695609279334,0.558024857908878,0.546424675702943,0.693185196778402,0.0033812008792199,2.4867303528368,1.15737259429644,193.96188383126,98.6606127760053
"126",0.135230019925111,0.0917769617898136,0.0625812678850289,0.704055544365444,0.30965885586813,0.76355261788713,0.0577671597751237,2.12462242749578,1.09934482565502,164.863659938721,97.0594681359641
"127",0.167788713093842,0.106627088480869,0.148174834631594,0.79606799831394,0.83420405435124,0.660139108574262,0.0110012975948171,2.72400309504056,1.35166693505142,200.540719176256,112.01164890633
"128",0.212703880451746,0.129526388916173,0.705255825941026,0.830224777241106,0.28744016211568,0.903943257690986,0.153467208931344,3.22256150128806,1.47375928532883,290.506763402542,146.418000536155
"129",0.159929731516282,0.103769118159111,0.260827149541138,0.745632989870333,0.326481300905212,0.801098400254112,0.0843776382802894,2.48211632852648,1.18987948087163,204.30542778189,108.25631897688
"130",0.146849931299414,0.0976735599287233,0.590040132775279,0.614392430351856,0.634685061615072,0.70491474068092,0.0169240448712712,2.80547990152254,1.28714676154365,224.421881642558,114.032827307019
"131",0.172689278379047,0.110952359430437,0.954137051041485,0.623722099993538,0.293381587952946,0.854587009281344,0.103135448233691,3.11260483431249,1.47260565542352,280.271096455117,149.106773628204
"132",0.0982443169631332,0.0750449876186709,0.483080184958664,0.467930278278835,0.2149071044677,0.754206564872249,0.0270917936257245,2.12050523078498,1.04084363750805,173.281952468277,89.585742936069
"133",0.168732648099853,0.108631015171219,0.883471619664787,0.623757330498707,0.540884215087098,0.774223286294432,0.0579604121029482,3.15766052691904,1.45093196071973,270.40262413471,141.979168007053
"134",0.195526812533368,0.120785763792732,0.802212284157504,0.737826849867484,0.844859307782296,0.720703780665575,0.0408908167812149,3.46280561558017,1.57341227677367,285.42994913082,145.245460034343
"135",0.0973080961400564,0.0751582031441294,0.799165239705447,0.388046301717638,0.171778264753794,0.777166970178971,0.0320428498616962,2.34066592550173,1.1995355975171,202.221807320824,114.879653733803
"136",0.156184852089048,0.10262421312982,0.478098835068222,0.681438479465604,0.114792607274467,0.865520688564261,0.113871536643373,2.51253121223479,1.22602302849813,221.508344805386,112.692744459897
"137",0.0650721205134951,0.0603752133776123,0.986225867840671,0.226609280949606,0.0278151222776718,0.780251725921896,0.015932914230698,2.16228224511165,1.28128570992437,192.64492817785,128.596006171328
"138",0.152145700806246,0.10021079153542,0.260069775876755,0.718517473137172,0.229914368586453,0.818149310491546,0.0907669686893006,2.36977438912289,1.16084526026828,197.643229856749,104.725702407671
"139",0.202620348436499,0.124398994396222,0.49711937868164,0.843963656156116,0.303529749821852,0.877207959119429,0.139235162564972,2.98807524917673,1.37729553402471,262.444016374263,133.225247785137
"140",0.135709714222781,0.0921965183779973,0.072920899860507,0.704728313258061,0.179769988171841,0.8024666268714,0.079619745225742,2.06741180598833,1.10067525519517,166.182434764253,97.3780361254017
"141",0.143974657653832,0.0959937294554374,0.108856498876549,0.724668691514895,0.309128796271304,0.777848357904972,0.0683265554121253,2.22879728708911,1.12792515119797,176.574375134843,100.672617266216
"142",0.175176853965978,0.111321701088801,0.263586593123565,0.803191512232882,0.0870828451556375,0.892624408997912,0.142142951971125,2.4751268665359,1.25787134674039,217.284502549712,116.285035964086
"143",0.183726731749283,0.114514766762853,0.434218562241689,0.783584803463632,0.918732184566844,0.66876286321827,0.0155964530855832,3.11913636508815,1.4632073985967,240.904866455474,122.746936805832
"144",0.230256528776845,0.137254648355996,0.544771927551187,0.930527533724342,0.534639519050142,0.850898581250612,0.134736151061832,3.36308488977096,1.50417302625531,290.279051300063,146.697451131043
"145",0.143930019960752,0.0953416973460478,0.0374974036950258,0.737632054001988,0.691731822454773,0.6636497883149,0.00574603280255769,2.37552881857604,1.22240335605469,169.991523294798,101.884975135935
"146",0.214171792116693,0.128859917508166,0.383874962280179,0.906809015916512,0.918681499432684,0.710168966621482,0.052724740366183,3.3152908942419,1.54377218840429,261.777502346862,135.360965690289
"147",0.192868695755802,0.120499750048032,0.733097775994369,0.753829895948697,0.0460103499577835,0.947144032351604,0.168894444892932,2.96234494494922,1.44399947666067,276.33410270181,140.833496385952
"148",0.0828530106980664,0.0673110966307085,0.0509176893863605,0.519003504448771,0.0380170046826346,0.767854085573371,0.0387638665081225,1.56472025792803,0.935895550025391,119.585437601941,71.9330045009441
"149",0.178530577915274,0.112264061388083,0.35975296284715,0.785465487153051,0.676223796520217,0.729283666540324,0.0492926787371527,2.89081323110125,1.33507215908197,229.418008664701,118.26442392866
"150",0.175417434471923,0.110402624673538,0.186609697369387,0.815340304796255,0.759987127836277,0.694030458939995,0.0323153422639298,2.7741029903513,1.34270845733092,210.542077635951,115.374503077976
"151",0.230387172167747,0.138172952538229,0.775575638049791,0.878849349664561,0.171124730719063,0.965570708504631,0.193793332586924,3.35347388423095,1.56372314876889,311.947995429383,157.567634799766
"152",0.0885108547375487,0.0698278637870604,0.0153050628586926,0.547413149283308,0.117504011101411,0.751410229932319,0.0327077642036947,1.62267893590403,0.944510363646625,121.028718889656,75.2944374645054
"153",0.146826180898585,0.0978257709236738,0.705485171807944,0.586049055962871,0.648377133602471,0.705172883736008,0.0142896514433387,2.90402584837489,1.33796731274102,235.27246827167,121.539932204147
