fdp,fds,eip,edc,lum,di,pi,fx,fy,fz,tx,alpha,l1,l2,l3,l1w,l2w,l3w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0.30928610693776487,0.1466412630705003,0.3122919108247222,0.29192741325707805,0.5,0.5,1,0,0,0,0,0,3.0601466940900655,1.3416070244886,1.1019453627255076,261.26445099482726,118.74376393013164,99.21120470073133
0.30633644826748246,0.14519810007814773,0.28836939425440544,0.27646050827246726,0.5325426314616364,0.5718585335292701,0.9805311414443396,0,0,0,0,0,3.1012967573077495,1.3588881425698123,1.1073017864488528,256.12702326138987,115.80566861631804,96.90466721820275
0.3032316660948734,0.1433007133333535,0.17364225564783273,0.209157846501227,0.5928323404183361,0.9581234756308812,0.9502606713435554,0,0,0,0,0,3.3305489689700596,1.5358480710562503,1.2580704951659862,239.27355927040645,108.64123034532669,92.32582402428521
0.2774624190805843,0.1315716350390598,0.24507694187264847,0.2390454646792862,0.5777531813809182,0.5853949664991733,0.8641369087076339,0,0,0,0,0,2.920441517259304,1.278561900401937,1.0293809020567566,230.01716629590766,102.56430645584538,85.48843358039645
0.25004473708755315,0.11819759999800444,0.21836998087222803,0.2201935106311413,0.2634746634190021,0.5033576369873601,0.8416269096623956,0,0,0,0,0,2.415265038657685,1.0971724285206064,0.9206555253958049,206.71073138695206,96.39058802808583,82.01809672393674
0.3029493958789547,0.14367965090816703,0.3311241685898252,0.3014124165380676,0.4369874498222215,0.39645117520501827,0.9933914472448601,0,0,0,0,0,2.9059957041871143,1.2836950461456735,1.0686820843496607,259.09098623983425,118.7289225975957,99.04703476856307
0.26393658084335114,0.12554609817221848,0.2556763257428088,0.23523085769796684,0.7517714898853729,0.5052146430650113,0.7733618043839905,0,0,0,0,0,2.9107377997907196,1.2746054175642174,1.0216790545736856,221.89563322030256,96.03535980514559,78.28517858432386
0.28895819805305595,0.13736862172613518,0.3548565839553811,0.3069994043538226,0.5191850137053325,0.25724374999305427,0.9239276664531464,0,0,0,0,0,2.788539238239928,1.2295969120453025,1.0151082044005744,252.22763164304746,114.35455819157703,94.08798393586733
