"","FDP","FDS","EIP","EDC","LUM","DI","PI"
"negative",-1,-1,-1,-1,-1,-1,-1
"positive",1,1,1,1,1,1,1
"20",-0.00546144886817476,-0.00211974021159601,0.274817091574083,-0.100285393805334,0.199909863026746,-0.0294161974122317,-0.0254640967954668
"21",0.0587400944805974,0.0283811939876229,-0.164372760550085,0.246992102027401,-0.372513681431301,0.212318261654605,0.147732131843309
"22",0.0304558793220583,0.0145958981762026,-0.380370588458293,0.196123675454484,-0.339986567367988,0.154640762205956,0.108731525974287
"23",0.110462546641825,0.0528493755367137,0.236859175864059,0.332346902821586,0.121858523916941,0.156632803478664,0.12819704304176
"24",-0.0169730313994567,-0.00824307266552537,-0.0672830577905434,-0.0600241259348947,0.295811952382269,-0.0864060396494114,-0.0541018443897807
"25",0.0668131947400373,0.0325295983155127,0.323756509608104,0.153928971688192,-0.0432401361582113,0.145944493165195,0.102008930249012
"26",-0.114223362282641,-0.0540811162215064,-0.254186780394883,-0.364623436300569,-0.097229693256196,-0.116987905452117,-0.107128678916132
"27",-0.0359351273754178,-0.0171845158969606,-0.236465477477352,-0.0854175863011855,0.0675396280381791,-0.0531060889289076,-0.0391581215569564
"28",0.12130768337141,0.0581075408041087,0.427394595026134,0.324011657744934,0.255094907147256,0.140284633072911,0.11891840953007
"29",-0.0806971206590246,-0.0366844804198089,0.443091068148567,-0.408793168429196,-0.402061624748763,0.0453360254534657,-0.0186051740653421
"30",-0.00207655682657237,-0.000507295136374972,0.381758228072999,-0.11529217521987,0.317912398220708,-0.055025739124119,-0.0410410274251695
"31",-0.0049963915808996,-0.00237980872208941,-0.141274552645744,0.00414483859939896,0.0702898975677199,-0.0064170567524732,-0.00234365550401136
"32",-0.170643290359349,-0.0806281644680775,-0.292734793509819,-0.558876457300557,-0.277854330982845,-0.145949953216489,-0.145883886173108
"33",0.126434878590265,0.0611314911251528,0.30685233905465,0.378473822448426,-0.324154534661319,0.311889267272546,0.220519019615614
"34",-0.109401380329253,-0.050873830791824,0.275894557226149,-0.47538298753671,-0.161407080090315,-0.0717755887984629,-0.0924018856146532
"35",0.0187067747161134,0.00894621548922123,-0.368107480639542,0.149475345914128,-0.264369430615413,0.11636717841638,0.0820272409215918
"36",-0.0528657262904272,-0.0249219529752519,-0.198014220390644,-0.154657766935807,-0.0973672215350047,-0.0276831837008523,-0.03278770054449
"37",-0.0400006491895389,-0.0180457568619906,0.460170068872339,-0.270103768919883,0.0921849721354574,-0.0402270000673601,-0.050308283396324
"38",-0.0742270215312091,-0.0354243847735669,-0.327321117403584,-0.202493931728888,0.033915806595113,-0.101085828375896,-0.0798500694884507
"39",-0.0521553953123735,-0.0236215025426892,0.179599364043562,-0.240979082862785,-0.369384283835834,0.0665956055256696,0.0115093868609321
"40",0.0153268745657718,0.00784364377752671,0.308301177828461,-0.0321640790003372,0.154616145567517,0.0145615600671608,0.00709875018591252
"41",0.0640461867361116,0.0315043978617153,0.320577741930165,0.146999388864957,-0.257860503203701,0.204434299222324,0.133858284187458
"42",-0.178473423961668,-0.0841185521027615,-0.225497313923492,-0.602855916854158,-0.361563122836005,-0.130189514813896,-0.141871355586448
"43",-0.0511280971488415,-0.0244184381798654,-0.109190535692928,-0.173714600499949,0.241996476906408,-0.120808720016545,-0.0866124170590538
"44",-0.0860403799144742,-0.0404352048736284,0.0126932445624653,-0.327917137466214,-0.00306958703514193,-0.0944830981377749,-0.0891869925315281
"45",0.0411457372887144,0.0196327828183672,0.10026701492649,0.111641184531369,0.239859379281941,0.0186917138930568,0.0251135098331732
"46",-0.0245605837856745,-0.0102659359727985,0.420221073317483,-0.19978058177848,-0.297161617875547,0.0936832717587673,0.0324167144198719
"47",0.031434712871238,0.0143055292772382,-0.10006312717413,0.121653782693963,0.54280792527135,-0.0908139897853992,-0.0357369521393003
"48",-0.000954156652422683,-0.00130610489970191,-0.245691062727887,0.0387540857162428,0.569841147747633,-0.150112865506096,-0.0790393767050773
"49",-0.0504475749226734,-0.0244325843670605,-0.262756333916214,-0.134622606782085,0.311709102494979,-0.145851215313462,-0.0967405691669902
"50",-0.0209606165979419,-0.00892754463107669,0.226412343467352,-0.139981985888017,-0.251652534871667,0.0783491665776453,0.0299280187119589
"51",-0.117343453028219,-0.054750311201965,0.107557763824747,-0.462106195573715,-0.273426254092463,-0.0566618089940223,-0.0831476279144139
"52",-0.00633340864128878,-0.00325020304967853,-0.00709298977568529,-0.037068300570254,0.401310589860795,-0.0997979024757654,-0.0586744064055381
"53",-0.117993455599763,-0.0554662989539227,-0.249741591731688,-0.376219434491927,-0.388053636918089,-0.0374352652682378,-0.0640231578357979
"54",0.0743722219922443,0.0349477881822462,-0.0411283288373818,0.265495396622995,0.390665673524772,0.0167139436500137,0.0411613024533732
"55",-0.0744938188609112,-0.0340889559324649,0.366867177938534,-0.369455958479854,-0.23722008176521,0.00328911247243066,-0.0378709844671801
"56",0.0407675293610306,0.0186543973662266,-0.384614946444277,0.228021812979858,0.265481377485165,-0.00729535337772452,0.0219641866123964
"57",-0.178575412429266,-0.0846025481624052,-0.460799744132345,-0.546473657270504,-0.313817070845338,-0.152974403622249,-0.149092037871281
"58",-0.0165610018187896,-0.00831188800804822,-0.0651138336549537,-0.061241185448744,0.493210976704755,-0.143261198775165,-0.0859828139669122
"59",-0.0694990640500684,-0.0319258262829044,0.200887718050928,-0.310365350102322,-0.28030296813631,0.0167842087581013,-0.0242235297992765
"60",0.0307744283250428,0.0141025727961114,-0.399629240842159,0.196944710350749,0.113110097560604,0.0223490822834683,0.0348681649429065
"61",-0.0875790849718852,-0.0416871282376585,-0.28143808024039,-0.262404495456532,0.0406014550698186,-0.120303817100125,-0.0973002087804713
"62",0.0749648634057321,0.0359358257517367,0.241623146527418,0.200961894811422,0.19768983208121,0.0842750114497417,0.0726481471106716
"63",0.00518823659497133,0.001567509348937,-0.48505601954806,0.122206841164702,0.318286751202272,-0.0769613656600619,-0.0295793622184549
"64",-0.059094838560977,-0.0273113417829966,-0.0682106848742833,-0.206036183848727,-0.361029424225632,0.0451100753139882,0.00248678949690892
"65",0.00060086716430216,-0.000113290820995246,-0.308073950690379,0.0641502988793589,0.160634996454483,-0.0309765142829978,-0.00984502042506921
"66",-0.033076649853299,-0.0160411929005621,-0.114218855233574,-0.108066559462539,0.365519374306113,-0.13134036686967,-0.0849390719910864
"67",-0.0154073774073427,-0.00800331347570152,-0.309297177299875,0.00361356227494369,0.384720117375105,-0.119064776900206,-0.0660277289475155
"68",0.0321703224354702,0.0160635450770023,0.230889494598572,0.0510366653338267,-0.112387680521263,0.113426373126705,0.0715795603724897
"69",-0.0906701149226184,-0.0424064526743069,-0.125885723097905,-0.307444787060946,-0.328375283058647,-0.0114086513095366,-0.0410239813496251
"70",-0.0471873003939036,-0.0223686578706518,-0.333593966159057,-0.100325946117903,-0.153973337471721,-0.00814859883045937,-0.0161871248231102
"71",0.00631994265938451,0.00295062904338092,0.0213878044094878,0.00343597228908998,0.282522124215538,-0.046148467157664,-0.0239190186870206
"72",-0.00208335551093708,-0.00213670150273772,-0.480121003553,0.0923160617071715,0.515213925606209,-0.144493886550893,-0.0707201652136237
"73",0.105796359658897,0.0507696271410931,0.196527113224469,0.326752274463928,-0.0217839291872365,0.190363563035966,0.146215740641738
"74",0.0706900441807982,0.0333037056509283,0.0318765111684874,0.23418179924334,0.401455415553039,0.0110456119419856,0.0346935922255613
"75",-0.151392864745375,-0.0712660107902987,-0.162809777542294,-0.520040779816157,-0.304956395699146,-0.105881450144069,-0.118472435418542
"76",0.00644909925717074,0.00312549731689615,0.120844613235953,-0.0206591231015136,0.314356488817511,-0.0515526132349312,-0.029293342322676
"77",0.0101473001532766,0.0053068459674613,0.251278322758551,-0.0371024368368007,0.149362305492346,0.00661809999230684,0.00184975899669146
"78",0.0235825580918789,0.0119063254638309,-0.00609547919470066,0.0797650934112276,-0.322876855654414,0.153770295814957,0.0964135368246883
"79",0.0559998930521094,0.0261524711134403,-0.443842524989729,0.301028469960688,-0.0109791289235588,0.0927103664222969,0.0859832392484445
"80",0.102876559791983,0.0490117426973718,0.127094934469313,0.330842037934797,0.173846978618256,0.126633932278483,0.110802888731251
"81",-0.0205686287904479,-0.00955741695877595,-0.0797811816410245,-0.0667374291440783,-0.00599317364640062,-0.004034006342792,-0.00893066618615843
"82",-0.0711063001877395,-0.0334480255221045,0.0167478645668211,-0.275248126490601,0.0668835100070545,-0.0934972869271266,-0.0825410096576424
"83",0.0233152475403501,0.0122598768235697,0.281262098251383,0.00905651512013295,-0.34290966998146,0.169885613922749,0.0984784233573286
"84",0.0517733568478515,0.0251145955204527,0.150480556285122,0.14116251787672,-0.0313279342988213,0.114677116578368,0.0823358993405618
"85",-0.0712051621426756,-0.0339439161715652,-0.254882199511092,-0.209650992456644,0.0822282373713195,-0.108183494144546,-0.0843306344100049
"86",0.0428295768808158,0.0197078756453141,-0.136435717310991,0.172540505081103,0.497813807701489,-0.0628613109476605,-0.014409897708116
"87",0.124260788468521,0.0595962984962214,0.254111992175939,0.379932518107366,-0.0126951178556845,0.216086441943861,0.166963009947062
"88",0.0637040735526855,0.0300236501520803,0.0609138504415219,0.201519034066448,0.41324910971706,-0.00124022026893972,0.0241872352626989
"89",0.0131503279149726,0.00665940483243715,0.140977769081319,0.00154475868411375,0.0728465024716903,0.0290904372037811,0.0183886280744767
"90",0.0319949226114617,0.014591198885298,-0.373617660192543,0.193990667853008,0.209531546110129,-0.00304873187757387,0.0204552328019403
"91",0.00267359872693815,0.000331260915493667,-0.352960012900771,0.0788095461373725,0.505105265560663,-0.130073041082197,-0.0636834535603098
"92",-0.0443474476910829,-0.0201806031805967,0.0115332347976292,-0.171551069573747,-0.37423990301765,0.0728712668100145,0.0223093460682801
"93",0.0525050294970326,0.0254272755578581,0.243157918696434,0.119792038599547,0.10159638294326,0.0804205396601706,0.0611349562743843
"94",0.0437440303767029,0.0204165231383549,-0.421100160121981,0.251106657517168,-0.0367061395003752,0.0836365648156445,0.0752519844819237
"95",-0.0854638371835662,-0.0409976851470616,-0.372990671085843,-0.233785763050698,0.164884969070184,-0.15690944720993,-0.114829755078764
"96",0.0706452942095669,0.0348691366736406,0.382613352403916,0.157099451306064,-0.361460347937338,0.24630004852639,0.158667641499906
"97",-0.00523074038551524,-0.00123276546429986,0.258461091211465,-0.0888813375047465,-0.393104524347677,0.143106310730793,0.0721243866662797
"98",-0.0171641900706307,-0.00789999824249764,0.0106336541113227,-0.0771437090860481,0.0664191933290729,-0.0169439722309641,-0.0169553121155776
"99",-0.0306728457548054,-0.0136341956017043,0.195529879911542,-0.168325614329777,-0.209996369074642,0.051265564857135,0.0114009919691818
"100",0.0581490221098664,0.0280301437596215,0.0813789311531734,0.181254558853066,-0.034127260827618,0.121988945468469,0.0907511008785284
"101",0.0244436440123215,0.0119568302439801,0.276655061956975,0.00748887245008456,0.269993194703079,-0.00727866909746122,-0.000656429956537335
"102",-0.0465430948462407,-0.0219201570844514,-0.220816265931194,-0.125716205967431,-0.128491742845192,-0.0104757100569687,-0.0199357850809298
"103",0.041594173468176,0.0199308895528355,-0.0325201426032333,0.148018850178914,0.0221254698698001,0.0778505353965976,0.0617814874846537
"104",0.0664593567180463,0.0321157039001586,0.132112270683027,0.199752581641583,-0.0845002800459857,0.150356921807748,0.108943811917181
"105",0.0199691984470363,0.0106223489683035,0.453797666073319,-0.0477986896803411,-0.103594143152891,0.101795097168037,0.0546290464739033
"106",-0.14206688252789,-0.0675428101234309,-0.52398695948321,-0.399152277099549,-0.212047858822136,-0.133099033616231,-0.121261095528029
"107",-0.0133205008871697,-0.00695623757225154,-0.412741965127168,0.0382171743007196,0.221282127436423,-0.0723112269902299,-0.0363668449742087
"108",-0.0252156652689649,-0.0116389332682848,-0.257589791122729,-0.0371072235233132,-0.301612908816586,0.0689105518550474,0.0344650192819456
"109",-0.0201120936306066,-0.0098366717490426,-0.196092438796859,-0.0393148054020191,0.224416660067277,-0.0748393759857985,-0.0458020888586455
"110",0.0265825963362759,0.0135597010304751,0.396542066520197,-0.0106210454961874,-0.0255681889683735,0.0863319970642993,0.050040179500525
"111",0.08200593392199,0.0389618482378056,0.270737134461098,0.216622977021865,0.460330407052985,0.0188271566667728,0.0380314504514204
"112",-0.0348456079416961,-0.0155107940065981,0.246826980488504,-0.195862951231712,-0.224405768926771,0.0514379670504838,0.0085381472536111
"113",0.0199000909955375,0.00866774569395205,-0.213557475505809,0.107291790202954,0.538303871967679,-0.110100082122692,-0.0486484072065996
"114",0.117491846027433,0.0566537553147484,0.361476209012975,0.329903098684857,-0.0829718501569764,0.230928905730099,0.169935868051431
"115",0.041784166092819,0.0190563935390241,-0.187104300899805,0.180440349792694,0.55412552937363,-0.0826348728225609,-0.0247565295620781
"116",-0.0586023619436141,-0.0278969136688896,-0.329006297714964,-0.144090796030017,-0.0600984598847139,-0.0515524324943306,-0.0454562805476785
"117",0.0516449073799091,0.023681114213469,-0.488578450835133,0.29328159040395,0.238116723408023,0.0122780617755417,0.0399824122753584
"118",-0.112121555783371,-0.0525215571639283,0.111153430433103,-0.446004370112067,-0.088183793253512,-0.103087502111786,-0.10719970341989
"119",-0.048392856865238,-0.0229015140756755,0.11800389516319,-0.220178898865766,0.343259517283838,-0.138003511643121,-0.100607702044452
"120",0.0182840896235475,0.00899980417474557,-0.188550165363931,0.10398231855202,-0.24278428928963,0.116136318041672,0.0774140826150595
"121",-0.11236304220013,-0.0532733788917615,-0.298000222715841,-0.347214072680193,-0.0938498276637189,-0.116954482538306,-0.105287779221573
"122",-0.0284848689712946,-0.0132759462386211,-0.189943584602488,-0.0670866486844128,-0.15786299355541,0.0248863532989463,0.00670925996559216
"123",-0.150856983169647,-0.0712346257676013,-0.311780136606619,-0.481719781108704,-0.314081513900269,-0.107986112763584,-0.115860732245849
"124",-0.0730547234443475,-0.0350139141160325,-0.291675170376755,-0.208546679866678,0.182379702789529,-0.14135969824281,-0.102886785161765
"125",-0.0541693219796221,-0.0258044520545611,-0.377593967740684,-0.115541303809968,-0.110843321381555,-0.0322689103689544,-0.0316002535964482
"126",-0.0320872970652091,-0.0141074840244089,0.22196861308116,-0.178646445527119,-0.324528030299671,0.0836103189497812,0.0283850560747268
"127",-0.0862893937472947,-0.0396961403079126,0.31706036806329,-0.399832801100011,-0.281450004805135,-0.00242976978967838,-0.0447826094316036
"128",-0.00422615718509448,-0.00220790864220316,-0.0509777399517014,-0.0177776272460854,0.317835600152337,-0.0741072116011774,-0.042288849134285
"129",0.0111470194275087,0.00594274570229532,0.295440382743941,-0.0434511058904393,0.0810021310281505,0.0295962793907381,0.0141372140552354
"130",0.0405345238866155,0.0194366310676016,-0.106854498815688,0.163276935434173,-0.0701250091059409,0.100469268917118,0.0758563224864384
"131",-0.141063511841011,-0.0659144638953922,0.14250588898282,-0.556914706444596,-0.287441018227475,-0.084984949050472,-0.109756357319494
"132",-0.029457828431163,-0.0131169145992268,0.369676670621721,-0.209019961831374,0.0357424304583203,-0.0121562151844595,-0.0279693214938886
"133",-0.146133452722219,-0.0693134686494792,-0.405712869903255,-0.443017290588481,-0.189574947753266,-0.141038981819525,-0.130252753005454
"134",0.0946719782031668,0.0442216904445251,-0.183296970210005,0.373115090882709,0.479012524983748,0.0145406368632228,0.0517609842018921
"135",-0.0302564927048663,-0.0133164863344055,0.213604283469371,-0.170455057652951,-0.277862912135298,0.0723034613029671,0.0229805792438031
"136",0.0264675449017627,0.0131950107646706,0.0961321522755111,0.0634326839974382,-0.146211733313477,0.110181662115075,0.0706234119703049
"137",-0.0543445746358335,-0.0261502728205517,-0.25984355198889,-0.148519440384249,0.220139514343782,-0.124597414771589,-0.0864630745773695
"138",-0.0187261980441461,-0.00879141100979172,0.0593193614235589,-0.0965579688501036,0.23478565659342,-0.0664188176818559,-0.0466165005015384
"139",0.0385029030719129,0.0190672628191041,0.186357051915955,0.0855624797688284,-0.166738789651394,0.136610141946165,0.0883205950040537
"140",-0.0268080267429228,-0.0112275087758513,0.427146129425045,-0.208901866894483,-0.365298802428155,0.110601608076039,0.0408413715485671
"141",0.0242979888816378,0.0106177109388475,-0.487533209644955,0.1924634072783,0.318163856964005,-0.0498649365830168,-0.00635055688748998
"142",0.0264255055627187,0.0122050697751844,-0.373607051506954,0.175757263980204,0.0231160486224022,0.0433587487104678,0.0442665272474003
"143",0.0787896148084778,0.0371424467572938,-0.219409589144156,0.328134283663729,0.108097570182179,0.098717179120241,0.0934229446648575
"144",-0.0693885920504041,-0.0316214846523292,0.298663166898816,-0.332964445243365,-0.352520701321057,0.0416113975107314,-0.0125502211313487
"145",0.0783738775454227,0.0371452953430292,0.302454169693757,0.194469442011756,0.567898260131397,-0.0165019037879061,0.0158812353469593
"146",0.0213818010882766,0.011234796351551,0.241302054460724,0.0113604803546379,-0.308930330184675,0.155754972436337,0.0906828701284409
"147",0.0836339542560049,0.0388846755273665,-0.338300147943321,0.371740855560186,0.377870540381148,0.0225804368875034,0.0554309916167069
"148",0.0233738694328709,0.0118589201746893,0.414084426514534,-0.0282923382452915,0.128090856188633,0.0376479804902975,0.0208889338854209
"149",0.018165298102089,0.00858638036186164,0.0213663736697883,0.0468091571879711,0.265091028532724,-0.0242392084172708,-0.0066788566367332
"150",0.0735572022804846,0.0355527947622635,0.265364230897284,0.192070360125869,0.0157762510633154,0.136164104125632,0.100699845213753
"151",-0.130779059502462,-0.0610866791168862,0.0342758016809654,-0.492050674163705,-0.380284344334824,-0.047332100242556,-0.0817058556070805
"152",-0.0309555562162404,-0.0147655521971219,0.190511703103007,-0.176239655090106,0.520333907585954,-0.162136707458945,-0.108704481416045
"153",0.00932261230446196,0.00582659276692338,0.422233094521792,-0.0764767661301434,-0.323702292552515,0.149635362079226,0.0779004361254453
"154",0.0718313081570237,0.0332602559097399,-0.266922285531342,0.310157293671428,0.484909225012462,-0.0227328187244733,0.0233240727828301
"155",-0.0225487335832671,-0.0100129390203624,0.188877491965802,-0.138875317645216,-0.0495755440262916,0.0158163556150454,-0.00502470760579352
"156",-0.0519514553783968,-0.0242909754367369,0.0801202927816324,-0.221008355086951,0.0802943877575898,-0.067838191923388,-0.0616824024585424
"157",-0.00303013260074669,-0.00132328082654136,-0.343213629550901,0.0641045940102472,-0.256919417522654,0.0842342176109268,0.0543372515483221
"158",-0.0108496642859548,-0.00532459031906657,-0.368512969392511,0.0396605045459713,-0.067503080386667,0.0169904161432635,0.0138572960101969
"159",0.0150070469663953,0.00711369678978811,-0.0327700324321506,0.0493701064100243,0.184635792659091,-0.00729027731299497,0.00285062828200119
"160",-0.0693497848343837,-0.0319267887542262,0.187132562079963,-0.306882167121829,-0.243397434704488,0.00573207527951414,-0.030052094865214
"161",0.0586291411838617,0.0291676128501853,0.391694184013572,0.110905334410027,-0.344668214778425,0.224670298785854,0.141296659565126
"162",-0.0113149327561082,-0.00515030012440822,0.314273084489586,-0.133842766980724,0.435701652203994,-0.104978384165591,-0.0713648318184614
"163",0.0358755173500217,0.016778753114629,0.00405880006057624,0.114171349958438,0.391450685628797,-0.0365377330377101,-0.00584674554202955
"164",0.0113149279501186,0.00544314971350979,-0.120067121542478,0.0589374866107699,0.0249417175322795,0.0307600023852051,0.0248309277564076
"165",0.115367642174766,0.0558926210348447,0.26119834716925,0.349877379739355,-0.380702973926385,0.310948833851379,0.216499011631936
"166",-0.145811354046567,-0.0681764167252306,0.180670409032881,-0.584106128201024,-0.233811220456913,-0.10594299949103,-0.124435224021242
"167",-0.116952469777306,-0.054065976968472,0.419062309613274,-0.536451019920024,-0.279303655569372,-0.042840378429217,-0.082680371202983
"168",-0.113658715655552,-0.0534646598093597,-0.0540144575964894,-0.411023851520244,-0.121834376982684,-0.101591838392108,-0.103032045932477
"169",-0.0348116016617274,-0.0164355379212268,-0.285585192585815,-0.0669552746064852,-0.149537454005384,0.00992365510600041,-0.00203914634097541
"170",-0.0761880535344012,-0.0359338538907871,0.0340873340834689,-0.298855786091165,0.144751482899082,-0.122765031505684,-0.101535520020027
"171",0.0793394785424486,0.0382106719807179,-0.140258797501384,0.316463306952125,-0.395948545967502,0.249310479904795,0.176509845090835
"172",-0.0586023805662676,-0.0274288202698697,-0.313033439101426,-0.144351352930466,-0.387007943218665,0.0442996815103978,0.00810870983418624
"173",0.0943552300327807,0.0450120902228093,-0.169021426817025,0.376004531099544,-0.19851777386201,0.212048857904187,0.162450329599183
"174",0.00378435461623752,0.0016818550879069,0.00244611795766114,-0.00150239647462214,0.310261176282618,-0.0585367464398112,-0.0314877268720584
"175",0.115839558998516,0.0553142801722352,0.252286676946325,0.347313245931794,0.200814023364878,0.141837804526702,0.12172799925299
"176",-0.0584347473969484,-0.0264900509669877,0.450284129810581,-0.33238723701932,-0.133016019631918,-0.00116372879909307,-0.0357239682874259
"177",-0.133628210910947,-0.0623222863801107,0.362523192509183,-0.58564961609947,-0.0826580813688587,-0.125932911503488,-0.135000764126162
"178",-0.0127133100700216,-0.00563189928347578,-0.10495213137325,-0.0299839278905794,-0.185685999791365,0.0585553936858019,0.0301554126157989
"179",0.038972811819077,0.0191315269135594,0.232961644158593,0.0740302833702446,0.00438549885768341,0.0891415866119398,0.0606805249002313
"180",0.046666247756839,0.0213710403927147,-0.530373626999689,0.286249155224019,0.153500981946393,0.0283104951766776,0.0479456214855434
"181",-0.0139164989974491,-0.00676893098116399,-0.466708385165245,0.0537271174181778,-0.188180695505198,0.0441557467728782,0.0302318315218691
"182",0.0367295279208056,0.0178061186593705,0.0267096370365022,0.116578353221659,-0.0418279121971198,0.0917709318935748,0.0661793645644174
"183",0.0279142907078185,0.012634565964195,-0.216401375110273,0.13862228664099,0.40966745133596,-0.0613344271095311,-0.0178125652347368
"184",-0.0480454304367505,-0.0216595427809106,0.424816208637719,-0.288742770411522,-0.0948902914684813,0.00154394304350414,-0.0292838185495618
"185",0.0128277051425308,0.00624828804068629,-0.142911620723398,0.0710319528841066,-0.0668920036204423,0.0588220652785068,0.0418000061744602
"186",-0.008848377331206,-0.00320554686609784,0.457316265535573,-0.155165944214519,0.0293103733768975,0.0222518500574502,-0.00216602307928543
"187",0.000186663060957715,0.000732049888000644,-0.0509539346764187,0.00525655645054912,-0.308932032764424,0.11480056211089,0.0658617146009943
"188",-0.0736454172053399,-0.0349306228929664,-0.347796309180154,-0.193337618131829,-0.150963992938444,-0.0471458225211331,-0.0487588743674844
"189",-0.095577640420755,-0.0453336522630848,-0.504778349251619,-0.233129903554667,-0.324901993740483,-0.0334462857939742,-0.0463702980225295
"190",-0.00197273041703541,-0.00103415991396157,-0.509740743254735,0.108914558581033,-0.294332988879773,0.0904625228386188,0.0622763238869281
"191",-0.0468908686981052,-0.0221680697462462,-0.50053823366932,-0.0559545955975667,-0.392633507581179,0.0556252104883002,0.0238348304204873
"192",0.0135174103431753,0.00587794064088103,-0.284352828238713,0.104095746280547,0.283045926704171,-0.0474139013585512,-0.0143131822951556
"193",0.0607147047704585,0.02884496643923,0.109994432906246,0.179987380212137,0.294967056927903,0.0307993770475067,0.0398036905142966
"194",0.0468751464895978,0.0217766450457669,-0.13714832969543,0.188714025463398,0.384771660614008,-0.0241996117516696,0.009043490896437
"195",-0.0167520838733993,-0.00772887956595834,-0.277417470147992,-0.00199379679647949,-0.250969521781134,0.0654436091831446,0.0364966084971089
"196",0.0616309512060164,0.0283883147217854,-0.501031668123557,0.332674726837507,0.241376870054317,0.0250550807808054,0.0516105024731209
"197",0.0674665245381188,0.0312608047252533,-0.516290908314418,0.358738393269874,0.144147425512316,0.0611128915911498,0.0746891100834891
"198",-0.182615703904632,-0.0862070853913662,-0.277651118263116,-0.605615529905632,-0.329272171674441,-0.147418884946735,-0.152033699805042
"199",-0.0322279570323934,-0.0155680983594195,-0.342798724454431,-0.0457923454196519,0.0471248992546117,-0.0458336767843388,-0.0309775943618146
"200",0.0592171970953827,0.0281956808068288,0.32585264029284,0.11968445764279,0.501715176690342,-0.0235678534358498,0.00340473501487643
"201",-0.0164170419342173,-0.00706668113839283,-0.0305346489914283,-0.0599401464907603,-0.335270281472046,0.0996409892497538,0.0499592857639226
"202",-0.116715824016413,-0.0552297481066119,-0.435901687470447,-0.326858913444391,-0.332500344506491,-0.0587122637828033,-0.0710025259055332
"203",0.0488742420672167,0.0233939264105659,0.069552557050622,0.148499336980105,0.130691024925947,0.06034486118536,0.0524965388206969
"204",-0.000118570058127765,-0.000155448515501838,-0.10191067816475,0.0111222692536025,0.180077571958168,-0.030017912418908,-0.0145500348473037
"205",0.106938576548438,0.0505874410382717,0.00553638950644419,0.373953165370923,0.289855884395664,0.0940927107202257,0.0970875363067054
"206",-0.0958807035431293,-0.0453437620061599,-0.31578830176074,-0.28159114009214,-0.203494763293421,-0.0622449722959104,-0.0672389696563309
"207",-0.097890183991373,-0.045672342304758,0.21896039437755,-0.420897792308263,-0.0413986665566069,-0.092501098516891,-0.0979307326294388
"208",0.065010876477343,0.0298396415425834,-0.516356576338841,0.347693787489655,0.334281952897803,0.00221708023216527,0.0405249103112862
