fdp,fds,eip,edc,lum,di,pi,fx,fy,fz,tx,alpha,a.l1,a.l2,a.l3,aFo.l1,aFo.l2,aFo.l3
0.33174000211589666,0.15098497514403225,0.45481479855110113,0.9996948712410993,0.11563323328171488,0.5452553850550949,0.4582048887021126,0.0,0.0,4.028419614785416,0.0,0.1,3.0563281540910516,1.363715669738826,1.1168133312177484,306.2078848359333,139.45238088144993,111.9017077113629
0.3075755652474269,0.1396026050837891,0.8250929005886953,0.8172315493268067,0.4991194700801019,0.4129125100009523,0.3648236925632388,0.0,0.0,4.028419614785416,0.0,0.1,3.3663582928910105,1.4196656748982202,1.114041360568611,272.37738475391546,115.63176729723253,91.0671387834498
0.23106262004264655,0.10169924807413527,0.07911672545069481,0.7160460440905194,0.8536944377503068,0.1732171575751899,0.21611312898221446,0.0,0.0,4.028419614785416,0.0,0.1,2.3709493619657076,1.178226347603152,1.0061205742388615,186.30928969783105,84.93666353658685,70.86141964202412
0.36147179034763,0.16491227841715053,0.9479731928553039,0.9803245930535859,0.8087533568103198,0.4038241446869871,0.37909409238541936,0.0,0.0,4.028419614785416,0.0,0.1,4.046353448556396,1.7258086973281472,1.3563155176259867,309.8050469859964,130.8641546075645,104.01740901864193
0.3605163783707712,0.16420081707333287,0.9104808991978924,0.9843318329614554,0.9566998582802984,0.35796680860898444,0.3537887621032744,0.0,0.0,4.028419614785416,0.0,0.1,4.087985356596009,1.7673143284872672,1.3968593246332264,303.2106048055232,128.05367944996374,102.41684566194205
0.29081132339246757,0.130478081568867,0.3500832245106429,0.8682159217796482,0.8203120397377535,0.2778860097879053,0.29327939940343906,0.0,0.0,4.028419614785416,0.0,0.1,3.031066000180724,1.3468846237104435,1.0977539265240281,242.6365029879624,107.09475090742043,87.8136811421392
0.2958363709580424,0.13429427459108595,0.6837384727072997,0.8127625523909535,0.14650734194832427,0.49373659763618405,0.4088392575006101,0.0,0.0,4.028419614785416,0.0,0.1,2.9757148677325005,1.2907459640698116,1.0249395309618439,274.21113894086744,120.91975416914018,95.64874722347365
0.3228069851120505,0.1462367952698523,0.3712700673766098,0.9843231341993037,0.4003502028701611,0.4465024765335855,0.4009285452323324,0.0,0.0,4.028419614785416,0.0,0.1,3.0724182065938956,1.3239001058420607,1.0798754297430624,287.0966065645191,129.27721510894392,104.6603765964522
0.1996718336014723,0.08864239029260107,0.9473476504201803,0.3939261070550747,0.522903065536185,0.25720435283316645,0.22954293550980948,0.0,0.0,4.028419614785416,0.0,0.1,2.6392383352484896,1.2217378267749144,1.029798378808988,175.53529069740802,69.4652554947391,52.076674967373464
0.3374279628185378,0.15308911219145033,0.6444211318238828,0.9669714615859785,0.77445029111549,0.3683996037408944,0.35647650677671355,0.0,0.0,4.028419614785416,0.0,0.1,3.601236070052947,1.5330275047615343,1.2104559568112812,287.8006540162234,124.3937011769945,100.37299289791014
0.3263826031554186,0.14816302971509915,0.9438211679548008,0.8524711760819292,0.8967142494288427,0.328184166618567,0.3220824280957357,0.0,0.0,4.028419614785416,0.0,0.1,3.817818821050393,1.6617827093163646,1.317720953608906,275.0654377226438,114.31729596139832,90.32067635029418
0.32092430819210965,0.1454184210190061,0.5094186990383148,0.9426465687119532,0.5071296676679178,0.4178371588324685,0.380700706704457,0.0,0.0,4.028419614785416,0.0,0.1,3.2240755301662274,1.3597537690368755,1.0813649752060495,282.2191379586243,124.37030263960918,100.18209560172778
0.2679631421160284,0.11984057354649474,0.04868271910189531,0.8637473132509753,0.3298643577500382,0.37715372295062893,0.34691179285274987,0.0,0.0,4.028419614785416,0.0,0.1,2.3541636215688104,1.0981797003030764,0.9270687332216286,238.74337126323056,111.09935097296864,90.73292672580071
0.2941597373293413,0.13283036378382101,0.2760803758674493,0.9056742261220577,0.1665858663248816,0.47038488937146894,0.40478274612993975,0.0,0.0,4.028419614785416,0.0,0.1,2.6504982049289594,1.1889078605940098,0.9887881505586349,269.61359410962274,123.741735179506,99.75122500374556
0.22463487924971903,0.1011011406399456,0.9737364200307662,0.4833287819886968,0.08543755698707778,0.42112195003667774,0.3315085086699195,0.0,0.0,4.028419614785416,0.0,0.1,2.6208692376028027,1.2397551214148754,1.0508012168285505,214.37907632575002,91.40928581672135,70.84788898051316
0.2733969024326973,0.1226253108851909,0.4517951348916725,0.7819289792214388,0.6445875885460377,0.3081188763029869,0.30063817957609573,0.0,0.0,4.028419614785416,0.0,0.1,2.88309097185612,1.22724419813181,0.9714693972922598,234.1821839577747,101.4954263857689,81.75450166621047
0.3366317391747683,0.15290829416087084,0.5287369489477542,0.995338954793208,0.49392298291651465,0.44471932349141574,0.401875645523053,0.0,0.0,4.028419614785416,0.0,0.1,3.354133889007585,1.4178164530568875,1.1315847177059153,296.8937007542204,131.28304658569866,105.82957691649706
0.27862688408450736,0.12427611637093834,0.0897477919907852,0.887029061053113,0.8344867572905783,0.2467886497372314,0.2769746332722322,0.0,0.0,4.028419614785416,0.0,0.1,2.737929893799386,1.312227285253447,1.1023624887112553,229.69454027303,105.37441733127135,87.96344488582248
0.29474950196220756,0.13351493308647522,0.6625083831441178,0.8120754841174479,0.31758664510997403,0.44155505605183715,0.37952995301567144,0.0,0.0,4.028419614785416,0.0,0.1,3.041519956487731,1.2817810210086993,1.0089533895408629,266.72898561224963,116.0407777328371,91.91722278015558
0.2286099229374685,0.10159790830261814,0.17136163431081952,0.6921560432668634,0.17573250180503583,0.37070129948753805,0.32402961411654746,0.0,0.0,4.028419614785416,0.0,0.1,2.0641889242268907,0.9188721272507849,0.760600068771606,209.9513656924126,96.18870803912495,77.33250052345291
0.30465833752844146,0.13674999321822792,0.1251316959662538,0.9739923950695553,0.7712480204680532,0.3035138363271255,0.3188381589405743,0.0,0.0,4.028419614785416,0.0,0.1,2.934132437518232,1.3654443671471985,1.1385534877755108,255.57729325803115,117.10548921214584,97.34506732250225
0.3190227403711463,0.14467528464698454,0.6109987824061145,0.9109669300878273,0.5088602438551187,0.4183984333327118,0.37779143743126414,0.0,0.0,4.028419614785416,0.0,0.1,3.290713852131167,1.379350961019325,1.0853423201160877,281.03575797007454,122.38886043172121,97.95711058115735
0.307327886374704,0.1391616227108935,0.47719259924247587,0.9028680628264016,0.33271252585086003,0.4481463984823441,0.39289812137703145,0.0,0.0,4.028419614785416,0.0,0.1,3.00030721686471,1.273813823027179,1.0208496208941398,276.3652690350898,122.95060309667375,98.62589253845744
0.31220089586518956,0.14138028962315277,0.622398109065745,0.8826635201712736,0.5688760988886314,0.3916408573047524,0.35963165196699975,0.0,0.0,4.028419614785416,0.0,0.1,3.278791422885744,1.37487075166227,1.0779987941799654,272.7501133071784,117.9697834045507,94.36410315621083
0.27997492610632047,0.12639236749541835,0.5481767942540591,0.7865301150307865,0.27516668606460715,0.4286832913305375,0.3689063955827696,0.0,0.0,4.028419614785416,0.0,0.1,2.8138305758644986,1.187041030253785,0.9379193173211143,254.41977939092737,111.84007871548631,88.89583971907608
0.3092797462242754,0.1398768361527797,0.311184674213428,0.9508243840748796,0.2941015329317273,0.45601352347666496,0.402117618066619,0.0,0.0,4.028419614785416,0.0,0.1,2.863398315140374,1.2538999264531923,1.0345745017721804,278.5996525782208,126.66099554993082,102.40864960740777
0.3292353633820739,0.1492141076275748,0.40087578742507624,0.9996031114970024,0.48543923791922344,0.43194039730011285,0.39468634745485837,0.0,0.0,4.028419614785416,0.0,0.1,3.1909943526059217,1.3669563362716515,1.1075803836919642,289.8490269876657,129.76322118857433,105.22135947383677
0.34134770584317836,0.155396973627337,0.6285192007686362,0.9890321649234414,0.42194689586904405,0.47609327394802153,0.41909338385368194,0.0,0.0,4.028419614785416,0.0,0.1,3.4314295988333408,1.4471457208957665,1.148748665947687,304.3792835421742,133.92377224125065,107.27122764320637
0.3194307926003845,0.14434422002548103,0.45455862805957503,0.9482611062945423,0.714655175828785,0.35321072586032015,0.34502566089077563,0.0,0.0,4.028419614785416,0.0,0.1,3.2794863095598634,1.4082707484873742,1.1272360049897974,272.8186405355644,120.02501762762054,97.62944716517647
0.16790685100879832,0.0731701314349106,0.2317678605210663,0.4581388575328609,0.0010094977514897852,0.33760494549089415,0.27879905016061984,0.0,0.0,4.028419614785416,0.0,0.1,1.54839719390064,0.6991860706407158,0.5581534781774997,162.44489957735988,74.56713445522647,59.372881970415015
0.29461221574597457,0.13320400728528986,0.34122966098448365,0.8919269061203388,0.12466164443690013,0.48566007635597785,0.41200416382312716,0.0,0.0,4.028419614785416,0.0,0.1,2.683298674752092,1.1990265297265104,0.9877331666752361,271.95888480660864,124.32178582020788,99.85629664755562
0.33442679717368173,0.15177055483552537,0.4774998148270392,0.9996748545884722,0.5030848721883043,0.4370166095908866,0.39785611044578956,0.0,0.0,4.028419614785416,0.0,0.1,3.3013296136496986,1.4016414885202844,1.1246668986330322,294.2816723960056,130.70958764113198,105.66294918792568
0.2614305110193686,0.11747551970153695,0.8730032739190066,0.6345869838587708,0.7515409360828414,0.27557362854011724,0.26725679153137355,0.0,0.0,4.028419614785416,0.0,0.1,3.180867644653015,1.3997008831003694,1.119987434493825,221.8944918154596,90.29232240240559,69.98321859869398
0.2910887263724389,0.13100064046911883,0.029155728416682125,0.9547131654924207,0.15594489339185957,0.4599643825544799,0.40356980401966674,0.0,0.0,4.028419614785416,0.0,0.1,2.425437340716667,1.1886865562454672,1.0208846502282807,265.8387933821941,125.77256526920986,102.39759349753857
0.2984334756811158,0.13426949541649996,0.31307900164155233,0.906962445008684,0.6435468533404336,0.33885005859527273,0.3316368943492337,0.0,0.0,4.028419614785416,0.0,0.1,2.9667782240327925,1.290986103364212,1.0469738807369529,255.84993068120076,114.09719022608593,93.17943036400428
0.28242933042668106,0.12701522872360052,0.3079698942993269,0.8526309060609678,0.39469895073642597,0.38843204604792914,0.35303287462975114,0.0,0.0,4.028419614785416,0.0,0.1,2.706209230924683,1.1614745108941562,0.9426869417513283,250.77383120360776,112.54956976593004,90.96589809841721
0.1503014090470842,0.06369289721145127,0.031515558386386366,0.4359916724819086,0.6090111355270449,0.12800141866994535,0.15834130323069343,0.0,0.0,4.028419614785416,0.0,0.1,1.5768553945545143,0.7937758892136739,0.682925867732633,122.82519024492849,54.644884076968715,44.48247616041965
0.3356560783162397,0.1524821399524631,0.5773285887835485,0.9796210642022284,0.5239247838013884,0.4363931421410305,0.39561944451200204,0.0,0.0,4.028419614785416,0.0,0.1,3.4010252417089006,1.4318981923431806,1.1351547414020977,295.17941059865444,129.62920054603572,104.272990166305
0.25136561405937674,0.11272708213885453,0.5062581274077114,0.6920916651721754,0.30864035338708,0.37672616016945626,0.3288149462575152,0.0,0.0,4.028419614785416,0.0,0.1,2.57662394859217,1.0753980509204029,0.8420203716964028,227.30135549452027,99.04211410774116,78.50640726170953
0.2769132513750372,0.12398243129012484,0.2489648135678154,0.8442135191024445,0.6365364253724006,0.30793854719374875,0.30686025558488494,0.0,0.0,4.028419614785416,0.0,0.1,2.7454092434864563,1.2086771787442612,0.9851972969344667,236.46528963086496,105.72318306226857,86.46989175372659
0.30815034299680744,0.13904660063781926,0.24009140483526636,0.9625139149704605,0.4297430693130028,0.41224828900096216,0.37872382368599666,0.0,0.0,4.028419614785416,0.0,0.1,2.8705174454403153,1.2634979233301655,1.0450226566836363,272.1153184435913,123.83479908235584,100.87839020055853
0.26197708817837306,0.11745665941569153,0.45639372036456743,0.7411096858878647,0.470974452063356,0.3426521418181856,0.3152313416674274,0.0,0.0,4.028419614785416,0.0,0.1,2.7057950893954654,1.1307365208725453,0.8869477001280853,230.4599904878803,100.19483131038777,80.07493649275864
0.3454381630229547,0.15720838909282922,0.6591677457855405,0.9950457663469423,0.5514198707511386,0.4453152886144213,0.40273089820185926,0.0,0.0,4.028419614785416,0.0,0.1,3.5563261218156854,1.494396852506798,1.1787992721240899,303.38659688296275,132.35834286836263,106.1906789953851
0.29585168450597216,0.13388145951246005,0.4848745590598386,0.8603572921224628,0.2255097769716245,0.46336291642887945,0.39652228040484544,0.0,0.0,4.028419614785416,0.0,0.1,2.8603599690060832,1.2261974731855814,0.9838883504347564,270.1312151292447,120.63324078095064,96.39838398515778
0.27469375144534847,0.12387119900632168,0.8512663979538027,0.6894195799926724,0.6431693870504784,0.32519001407955683,0.30119897152564595,0.0,0.0,4.028419614785416,0.0,0.1,3.2088093010538263,1.3787279625556867,1.0899789865793308,237.69582118570628,98.19572299493501,76.5496638900133
0.1511072527100678,0.06482477819184401,0.5494679689807657,0.3122896770482076,0.6580473973238106,0.1340673992470978,0.14966213245301818,0.0,0.0,4.028419614785416,0.0,0.1,2.0194666059548116,0.9486172798193347,0.788794409133059,124.69740768432561,48.91820904786924,36.79314067863612
0.3318904998783654,0.15110765896068867,0.7441557709757403,0.9264845208676623,0.41534496720047454,0.4688686092107484,0.40833393194763623,0.0,0.0,4.028419614785416,0.0,0.1,3.446185959041316,1.4505902322336839,1.1422104513875024,296.81967377662386,128.83015077629426,102.37462268287035
0.33945684708029683,0.15437177890317821,0.5687180244657295,0.9964110795911356,0.4479669809938838,0.46360697575113247,0.4127172251401321,0.0,0.0,4.028419614785416,0.0,0.1,3.3832489119254885,1.4287330681372425,1.1385383017096598,301.3700018891676,133.12886627534746,107.00639908517309
0.12218845292928421,0.05222736777704531,0.9044776504523278,0.12492060056169274,0.2552889061982383,0.2235030015245547,0.17949628423240016,0.0,0.0,4.028419614785416,0.0,0.1,1.8621022636755433,0.9993435975470321,0.9195069846174214,115.87063688830875,47.85582430492835,36.95822373408308
0.3405331706113553,0.15485817978028268,0.5866617263459818,0.995540725095098,0.48633680064419454,0.45462133737234983,0.4076755094236837,0.0,0.0,4.028419614785416,0.0,0.1,3.426227449272946,1.4438215186277426,1.14688355640084,301.00507510025363,132.50360394259008,106.50812192939617
0.12080719756082173,0.05130741700383218,0.7523049629647486,0.15672186028613241,0.27435209534171323,0.21034208577170804,0.17516785959515485,0.0,0.0,4.028419614785416,0.0,0.1,1.741003478524111,0.8706020750695299,0.7757601945296896,113.04593798262323,45.895988512584914,35.09056214858802
0.35583009002962973,0.1625595065004003,0.8443683599760144,0.9889489344105911,0.45073531354294555,0.49628692214127357,0.43128100754838716,0.0,0.0,4.028419614785416,0.0,0.1,3.730010134149242,1.5746380243597713,1.2412915939875457,317.5198613007251,137.34507449157738,109.047459171316
0.3028366579943559,0.13634119256104157,0.04968258159470528,0.9904216968581546,0.34670370809766393,0.42183315594967447,0.38648481172507776,0.0,0.0,4.028419614785416,0.0,0.1,2.6343038047806733,1.2414586747438514,1.0556569784053096,269.35946045004744,125.986384348618,103.24121827572279
0.32291812489497695,0.14654723273194606,0.6005722934571138,0.9280546348879504,0.477089477898687,0.43280391575484795,0.387763326206664,0.0,0.0,4.028419614785416,0.0,0.1,3.295749005832186,1.3831191880592397,1.091596474678786,285.65115436231054,124.92032797283585,100.04299691738525
0.2991157236114838,0.13498424465885142,0.5836115198335308,0.8433018563809733,0.6693527657035867,0.3423332738807171,0.3273891804469928,0.0,0.0,4.028419614785416,0.0,0.1,3.200088564516136,1.3534623231957459,1.0634913834646655,257.0546889408173,110.61530427647554,88.7335418203635
0.2819078463905574,0.1273776602840224,0.6070218399626938,0.7790589515850004,0.29234690955978354,0.42860597322205013,0.3682519953122596,0.0,0.0,4.028419614785416,0.0,0.1,2.884571176316367,1.2148599895850738,0.956334511775879,255.84857189964197,111.67453870954898,88.5100085342234
0.3347526482923456,0.15256602327847735,0.5905993316189214,0.9771242450212912,0.1602472951653064,0.541571835858994,0.45412229673776466,0.0,0.0,4.028419614785416,0.0,0.1,3.2109836759731007,1.4014711545774865,1.1283563711935054,308.0225657038627,138.14558278096982,110.3230478389908
0.3053808143940914,0.1380361690716813,0.394189929233731,0.9153865748237058,0.3861844692449925,0.42672069374915805,0.3820241488038153,0.0,0.0,4.028419614785416,0.0,0.1,2.947922799321175,1.2580942542106426,1.0165393367597866,272.14732950763675,121.73681260636403,98.18821256436391
0.14244242206254543,0.06030731322072586,0.015550977093703788,0.41421050533586223,0.3402249189031505,0.19456335578585016,0.19292943285742983,0.0,0.0,4.028419614785416,0.0,0.1,1.3602289252592679,0.6217464532830907,0.5041099553613585,125.72716979849301,56.51802120711689,45.289893898530956
0.32362857344923834,0.14735168268735954,0.7497665002147156,0.8962312428685031,0.30470020681116694,0.4895781766030436,0.4164312682637265,0.0,0.0,4.028419614785416,0.0,0.1,3.3276876508977535,1.4134257057609696,1.117704151974093,293.58146862275464,128.00858088002866,101.43142645821122
0.2602110489039496,0.11701084979177216,0.46562131831212294,0.735512928547734,0.19221922228166632,0.42171020682378346,0.3587727990346582,0.0,0.0,4.028419614785416,0.0,0.1,2.551058373695686,1.0875152680994231,0.8646127295260825,239.33702835903804,106.3157659342408,84.55442574603352
0.22628273388202036,0.10071023726043951,0.9257824397899868,0.4920203439915808,0.8972782987918273,0.1851266361136265,0.20052137829221411,0.0,0.0,4.028419614785416,0.0,0.1,3.027722068121695,1.428318106130767,1.1845223222674282,185.2732536367279,73.19453625281086,55.58523696577485
0.3294479712750396,0.14987277083789804,0.5203274712669466,0.9743292307154233,0.21161130614632112,0.5164619404350291,0.4394780449494424,0.0,0.0,4.028419614785416,0.0,0.1,3.1415287356260997,1.3622441679804997,1.1016667182096402,300.94891203486094,135.19641595416596,108.30795882634342
0.32109102717647414,0.1453234301258653,0.5998807041927103,0.9186350177898731,0.7416008911411245,0.3531076506351417,0.3421689479342716,0.0,0.0,4.028419614785416,0.0,0.1,3.4218076689954606,1.4559196357828814,1.1495826112163665,274.13630793512186,118.48701907529464,95.54065861350121
0.2968487382162177,0.133706000400732,0.3823988573769301,0.8849505955093406,0.5857373296522592,0.3560141353253519,0.3389771479207191,0.0,0.0,4.028419614785416,0.0,0.1,2.978632804401551,1.2728325503581852,1.0204257744206906,256.9873264255053,113.69539029075142,92.21380257317595
0.2732752237509609,0.12351577891576167,0.6015554037109211,0.7508662916378125,0.11713021667467999,0.46719331173767764,0.3865232811633341,0.0,0.0,4.028419614785416,0.0,0.1,2.720059507591148,1.181944970073049,0.9377533771814349,254.62502001785714,112.79222524549519,89.26959694480871
0.29823113284338465,0.13516017183359696,0.8051949317434551,0.7881488687331462,0.4872891179439583,0.4023449527456415,0.35548140248140553,0.0,0.0,4.028419614785416,0.0,0.1,3.271850578324589,1.379284876671408,1.0819008679800075,264.3339537953147,112.084686306019,88.17929814028459
0.333209879236046,0.15134709643164815,0.5598912924170976,0.9753716728114733,0.48588426796367773,0.4433552572697937,0.3989424985300554,0.0,0.0,4.028419614785416,0.0,0.1,3.348001964659792,1.4108740021005057,1.1211464612928856,294.30785383072015,129.62781253316086,104.24261341686604
0.31415961573295215,0.14219122780479276,0.33922558626127763,0.9614415387963329,0.3249912119084446,0.4549861277787507,0.402888744328029,0.0,0.0,4.028419614785416,0.0,0.1,2.939884052610579,1.2780099549356083,1.04937365082262,281.97920437136656,127.69525424144855,103.23966287822626
0.17787710609105523,0.07823029758343052,0.4566859655940586,0.4395747180331558,0.014228267700728103,0.35626076109655613,0.2880338298764968,0.0,0.0,4.028419614785416,0.0,0.1,1.8108909459754812,0.8059999434789127,0.634470474941234,172.17701568228495,76.70845678472617,60.57141643711704
0.32541555442420705,0.1475740126087097,0.3594064696462068,0.9977035992070878,0.3114112734742651,0.47568426431067773,0.4187179325997958,0.0,0.0,4.028419614785416,0.0,0.1,3.0359131062709497,1.3231916196051419,1.0881575646978607,292.6851140707721,132.7024549081421,107.27775961159627
0.2540210195992497,0.1135451663946583,0.3282431916695164,0.7438005834310613,0.4267057362764466,0.3394944600125542,0.31323199179926076,0.0,0.0,4.028419614785416,0.0,0.1,2.519042149182747,1.0648242288925358,0.8491460588191594,224.24814089349266,99.18855770530512,79.78049363065197
0.32409874538397115,0.14748211459460786,0.949055209035226,0.8460947685931376,0.6057285831217024,0.4099221578114296,0.36701341606021176,0.0,0.0,4.028419614785416,0.0,0.1,3.649394994600286,1.5533883151246897,1.2250152183612812,283.91220277738915,119.19046299486965,93.58268959537867
0.2380952886091486,0.10546338876699118,0.028523875888537775,0.7581946360155294,0.4744035239565803,0.291852629918397,0.28701043354089684,0.0,0.0,4.028419614785416,0.0,0.1,2.183543776696081,1.017888137518341,0.8461506785281505,206.4767366260377,95.10485292076945,78.01496556223745
0.333594128672131,0.1514198393175681,0.5152163740632614,0.9873293519325361,0.5146920178215402,0.43385019280825,0.3948240528868137,0.0,0.0,4.028419614785416,0.0,0.1,3.3309259575021004,1.408367873625647,1.1238277723998304,293.3195554030242,129.64541281251857,104.60272289778533
0.2806523763744502,0.12638359331353688,0.540161469998466,0.788349977734962,0.5100427846398259,0.36090921092000994,0.33123549937023894,0.0,0.0,4.028419614785416,0.0,0.1,2.9377349123514898,1.2280572978579583,0.9610790957555536,246.21258835091172,106.50213754186552,85.017786106872
0.3339472345659673,0.15165307038077352,0.5646938833588098,0.9764722629941931,0.5236065003565855,0.43358933426060264,0.3936364594541897,0.0,0.0,4.028419614785416,0.0,0.1,3.3775987453711216,1.4226769878443526,1.1287007943342646,293.5878322773783,129.03514980993648,103.84435298775783
0.30791493821345334,0.13898069864207988,0.3880028284355515,0.9241090647937749,0.5686181783510837,0.376933341995654,0.35520187220071936,0.0,0.0,4.028419614785416,0.0,0.1,3.0597609226323166,1.307755615301369,1.0512239774607215,267.5714989025096,118.80332388385611,96.40948483905836
0.32992893907859133,0.14977822209692984,0.6841673015714048,0.931433273926258,0.6416928278876921,0.3979024191527934,0.3690199020371467,0.0,0.0,4.028419614785416,0.0,0.1,3.503922885750816,1.474181525322503,1.15606960929056,286.2677599255057,123.40439511091517,98.80979056219455
0.29919449374543394,0.13529214026052172,0.598109805071277,0.8420910335434687,0.4858565434242419,0.39645092423694406,0.3575319220551363,0.0,0.0,4.028419614785416,0.0,0.1,3.1145268623370237,1.3022031129610645,1.0205961988714636,264.05858926137677,114.46975958227452,91.31605601137228
0.30737770626416827,0.13854900557701197,0.3566848164703952,0.9287271552898608,0.6632927781515027,0.34742178112329275,0.3391212560858385,0.0,0.0,4.028419614785416,0.0,0.1,3.08117449896207,1.3338281367567462,1.077474006870922,263.3758232825179,117.03218999959437,95.47919346055794
0.25058573688355446,0.11195711730803654,0.10374300616891591,0.78916018423255,0.13539853402080648,0.41116995354555025,0.3575345266296449,0.0,0.0,4.028419614785416,0.0,0.1,2.1595490587890587,1.0119725523937064,0.8560910223852739,230.75333832226028,107.64418384807784,86.98352720268545
