fdp,fds,eip,edc,lum,di,pi,fx,fy,fz,tx,alpha,l1,l2,l3,l1w,l2w,l3w
0.305718616115388,0.111242076334615,0.5,0.5,0.5,0.760911093730865,0.66680989539532,0,0,20.1420980739271,0,0.5,3.34468168157619,1.37093391560154,1.04525270007971,311.775671440319,144.40363721196,118.612654003358
0.345728881819957,0.130578570944511,0.406760746639916,0.672856321759135,0.108854382538717,0.928274527665039,0.779820328588041,0,0,20.1420980739271,0,0.5,3.37287375995531,1.49547042024959,1.19134500736293,361.6808415203,173.690784892168,142.987726987465
0.283545829848014,0.100801963498001,0.516743320044389,0.4154230088945,0.471747352504646,0.738260854747142,0.644472380517168,0,0,20.1420980739271,0,0.5,3.17099471005386,1.30884625227538,1.00283620257047,293.064794802362,137.3779838137,113.86234648949
0.321338544140654,0.118447202742367,0.474738199601709,0.561807428299378,0.614961188478215,0.748669395325675,0.66699887080064,0,0,20.1420980739271,0,0.5,3.50696082938864,1.42893763507108,1.08239090137282,321.330790120232,146.269929886275,118.912700091322
0.30337346475878,0.110121638809528,0.491624967406307,0.4935227136709,0.497179841141318,0.758090193971806,0.664451414891243,0,0,20.1420980739271,0,0.5,3.31836423464988,1.36117825112095,1.03856335142402,309.73201219642,143.664062824958,118.094756772096
0.372149616293554,0.143251364179584,0.844837297786705,0.658116291613124,0.504980565167002,0.86663558353775,0.745566954348834,0,0,20.1420980739271,0,0.5,4.13553767292655,1.69346275203563,1.28798169013019,373.081791712695,168.145048730009,136.141894879918
0.355035436431285,0.134955028011239,0.791152014640835,0.607959432135693,0.581766382657367,0.817954098530578,0.71236476708945,0,0,20.1420980739271,0,0.5,4.00118715949645,1.62934459055907,1.23261709616361,354.575902680798,159.183371307276,128.899088302527
0.379555282774521,0.146508321752495,0.382801764389926,0.801499798137573,0.151950986590997,0.962889572850658,0.813893934155857,0,0,20.1420980739271,0,0.5,3.63909966065203,1.60222806932895,1.27326128713761,390.235125093381,185.132619043358,150.985842289266
0.295410212397469,0.106361975795741,0.501140862893537,0.462166089572596,0.498636789408836,0.74670421010675,0.654515124146974,0,0,20.1420980739271,0,0.5,3.2649352643219,1.34086374966908,1.02352996495259,302.599079138803,140.694350308595,115.961044189483
0.301682135487428,0.109323931371535,0.498806061237069,0.485546598239118,0.502910009815956,0.754283757494424,0.661435963001888,0,0,20.1420980739271,0,0.5,3.31398845664742,1.35900214001908,1.03634855596792,308.044377070446,142.827007873045,117.449996633193
0.264262494474344,0.0914255195199821,0.318707759897831,0.393938131779899,0.41886581050164,0.718926936848919,0.630351794230095,0,0,20.1420980739271,0,0.5,2.83647844725271,1.19356737209003,0.931502890561874,276.625542075306,132.760876547396,110.744530362714
0.33101273386126,0.122730022080939,0.335675810774265,0.630255389905548,0.675172271792564,0.739712656971548,0.669303231091805,0,0,20.1420980739271,0,0.5,3.50386211647793,1.44413691226754,1.10210403846365,326.948725050273,148.474290673668,119.888741116887
0.324805161386445,0.120179766287851,0.436377314661463,0.585016957771303,0.50335985769547,0.784691086535467,0.689629126520762,0,0,20.1420980739271,0,0.5,3.44405927085876,1.41326259077803,1.07951071095653,328.381409137288,151.561847036883,123.683337826057
0.301519398037273,0.109040246690481,0.370565702630267,0.516137021213567,0.506225749770736,0.74833029371062,0.661094694976243,0,0,20.1420980739271,0,0.5,3.21291310702919,1.3265854745797,1.01794675365566,307.036784954851,142.989380425291,117.355496939591
0.361886946657273,0.137535993500287,0.229429073670827,0.771489838161326,0.418615385052942,0.854395842219974,0.749190958162793,0,0,20.1420980739271,0,0.5,3.52254403742542,1.50473611291129,1.17899347028186,363.57096818516,169.722945646328,137.483069473088
0.384283964405431,0.148486096101887,0.846306796360918,0.697749771268089,0.887477963358417,0.772476871144899,0.697566495745522,0,0,20.1420980739271,0,0.5,4.43434795838516,1.80104105749796,1.35816017259635,369.681337910769,160.061608820112,127.076071772621
0.328757071322692,0.12209857751038,0.498134293008901,0.5839692338315,0.540978823468537,0.781634849386325,0.688064929772076,0,0,20.1420980739271,0,0.5,3.54363777830041,1.44540360706164,1.09743777578136,330.87255101953,151.530719617874,123.409781340824
0.32013685814471,0.118523598235561,0.525640873543455,0.549673063061943,0.196095717049251,0.870900931496746,0.734072748193369,0,0,20.1420980739271,0,0.5,3.31504378972503,1.42504702302907,1.12119853903329,336.18351362135,160.629869847878,133.021017164337
0.266396174071928,0.0928256912116007,0.664516562868438,0.316250379157116,0.534186619685765,0.701180881844679,0.612951399336745,0,0,20.1420980739271,0,0.5,3.18830770817627,1.33187818017161,1.02352137198785,276.222101522198,129.128205047573,107.570505670821
0.307451655808628,0.11204460451963,0.480484944500715,0.511167749551948,0.490937739922193,0.765290281378075,0.670460906858035,0,0,20.1420980739271,0,0.5,3.33783788253922,1.3694691201381,1.04552215350462,313.554073119917,145.407869304503,119.392143114464
0.314254992577243,0.115175490134465,0.27006883381582,0.589152963110351,0.313656488613307,0.81880993672252,0.708449944690775,0,0,20.1420980739271,0,0.5,3.12956864966448,1.34268068142984,1.06033831144939,325.055281322483,154.952029500193,127.513524960699
0.322694623494046,0.119375557666115,0.554135053208797,0.548739185490663,0.495880567758811,0.788239052846028,0.687926057543843,0,0,20.1420980739271,0,0.5,3.5169900980083,1.43771460910987,1.09360867590978,327.447746263488,150.676707923962,123.245683088068
0.303274416423527,0.110141194935427,0.523473958320939,0.48554161031887,0.485115838814958,0.762645924520564,0.666210237370389,0,0,20.1420980739271,0,0.5,3.33640318070468,1.36919113293366,1.04481876048237,310.276930003086,143.987729242264,118.480746867741
0.322513883826981,0.119338655644032,0.481471096684846,0.567109404159555,0.374961724443684,0.82052127142374,0.707763323947487,0,0,20.1420980739271,0,0.5,3.39367936013033,1.40942001816457,1.08828482103627,331.381544933648,155.103043877626,127.416735486633
0.248275915150548,0.0843102119402172,0.676713597770623,0.247647801215087,0.49714787309421,0.68668009308441,0.596988850932913,0,0,20.1420980739271,0,0.5,3.03776434318801,1.2896127770902,1.00013789567947,261.443211838137,124.452631513751,104.595068785289
0.287175670383811,0.102645178673974,0.538169474424423,0.424172727141798,0.40525798405236,0.763586850975318,0.659716174825801,0,0,20.1420980739271,0,0.5,3.18072406047748,1.32101443139958,1.01828180354023,298.921681327935,141.051381957136,117.14241562561
0.311307960790753,0.113393839188301,0.153376152333423,0.605167865774605,0.4629456964641,0.766794290621726,0.680753597076751,0,0,20.1420980739271,0,0.5,3.09373940224966,1.32862367170919,1.03924515794254,316.170857762908,149.062489699003,121.794960174859
0.338530773449317,0.127619886362227,0.67595149361088,0.581309999604957,0.0886609433416794,0.933914907957835,0.773553399140337,0,0,20.1420980739271,0,0.5,3.51954140346723,1.55053678989713,1.2218896934434,357.535976158986,171.027727445835,141.624384828453
0.32013758127116,0.118688568646435,0.617132505977981,0.527569548413884,0.180959001031615,0.878705745370927,0.736270540924481,0,0,20.1420980739271,0,0.5,3.37946349163648,1.45695623203075,1.14468380490003,337.275759490401,161.014212516402,133.564294620056
0.294770704863941,0.106224433792664,0.631832510122398,0.427685744383507,0.528665246951749,0.741892741679681,0.648406531367165,0,0,20.1420980739271,0,0.5,3.37947791316111,1.38946882980085,1.05850485565791,301.657408487647,139.214319238889,114.789950593005
0.323522293341991,0.119700407547522,0.522425890690316,0.559333601374465,0.508691350856826,0.78450614949836,0.686928903622293,0,0,20.1420980739271,0,0.5,3.50510859693177,1.43208444528087,1.08907946982295,327.528439418454,150.621188007022,123.055844376782
0.292535776970238,0.105147967582314,0.566248569114521,0.436209575208092,0.465170026889297,0.754786524268483,0.656310703656646,0,0,20.1420980739271,0,0.5,3.27640914368959,1.35069578450868,1.03356712129427,301.648236246447,140.757594915548,116.409013795822
0.335191846873368,0.125339703881266,0.56869993872696,0.59091013652035,0.480717171169386,0.810953948576667,0.705539407900892,0,0,20.1420980739271,0,0.5,3.61735215364889,1.47891148714191,1.12544162857289,339.292361742239,155.828395834982,127.131181339274
0.323460747219827,0.119693784991741,0.505067441818623,0.563744408805553,0.471734752764204,0.794543520674369,0.692969009315284,0,0,20.1420980739271,0,0.5,3.4712136655896,1.42333884492939,1.08658603975476,328.752994763754,151.946805754511,124.319508293733
0.363295849969148,0.139075344442661,0.978464941539079,0.591740030252214,0.647223350709516,0.817564436061527,0.711074283920814,0,0,20.1420980739271,0,0.5,4.24843823689496,1.74694362854969,1.33359103435403,360.609908971427,159.686015824521,128.810204587724
0.320908115738093,0.119090568205185,0.892362092599598,0.460118506092432,0.474889290728148,0.804361204433799,0.688144477457758,0,0,20.1420980739271,0,0.5,3.75987425525501,1.57201887191012,1.21556732598319,328.577572111175,150.321157277963,123.544424143478
0.285465290529123,0.101378033233679,0.357237283799659,0.460579029078375,0.532423094739579,0.717392427372832,0.637349797633175,0,0,20.1420980739271,0,0.5,3.09182495638642,1.27900761056749,0.981885607940736,291.60120861164,136.207838597602,112.21429154332
0.227062467221039,0.0745757651094937,0.745632538212529,0.155250631967941,0.343760390897546,0.703790358056504,0.596174642238129,0,0,20.1420980739271,0,0.5,2.84624679370318,1.2673223062903,1.01040167639047,248.563241065565,123.67981685136,105.483271049237
0.212991511682107,0.06758070691222,0.847393542239391,0.0751804682110227,0.706074407888588,0.581999226951033,0.519357094195715,0,0,20.1420980739271,0,0.5,3.01057695808008,1.37137026916988,1.09366039886461,223.019273159472,106.718618713104,89.6754322593379
0.271511769378221,0.0953253289136866,0.556230012081734,0.363281233989153,0.351436552409787,0.757683793852336,0.649469706119845,0,0,20.1420980739271,0,0.5,3.04493839674476,1.28201947003783,0.997745360160748,287.003385873901,137.53834478094,115.175881018869
0.365165159943845,0.139802366363297,0.674788073419499,0.675108185595545,0.41018411710174,0.878027500441842,0.753164147245347,0,0,20.1420980739271,0,0.5,3.89623955011112,1.6032591294346,1.22528041917176,369.385355807553,169.281002974545,137.635688519479
0.256919300467066,0.0881714027875117,0.628529799553083,0.289586877426736,0.614022430473725,0.663118322969601,0.588465780541272,0,0,20.1420980739271,0,0.5,3.12881391421899,1.30986007725136,1.00566837560182,264.545548551519,123.03187200167,102.390450183673
0.38699538098694,0.149356328009644,0.292469341688351,0.846225028771395,0.547842568857268,0.854753616890298,0.758284306727449,0,0,20.1420980739271,0,0.5,3.83592657193135,1.60606294037215,1.24229011916215,381.601327778607,174.890697847303,140.536418527468
0.375761485644876,0.144574737571728,0.47477677039441,0.762974991023543,0.360224746497855,0.90022253202843,0.774845482746885,0,0,20.1420980739271,0,0.5,3.79338074590773,1.58435802922378,1.22732239916587,379.591206664203,175.867607636208,142.702168276471
0.290998833308793,0.104524805206793,0.437763393876948,0.464409467864231,0.237414463858302,0.814202168050191,0.692196248925558,0,0,20.1420980739271,0,0.5,3.04150938109081,1.30435621817223,1.03059772905247,308.034125295875,148.745882543022,124.019242055001
0.306070464946357,0.111427836688471,0.500381088888181,0.501341067838671,0.486321289238039,0.765410911978983,0.669479094705381,0,0,20.1420980739271,0,0.5,3.34043175428408,1.3705414665417,1.04612342488623,312.603668533683,145.016378266058,119.178625149946
0.284622723424758,0.101337479200341,0.566088673994672,0.406904673662493,0.510594833651806,0.730301444824918,0.639255061254648,0,0,20.1420980739271,0,0.5,3.23910489001364,1.33416696760892,1.01856037575015,292.863267959903,136.312209241232,112.801120779875
0.310865525093628,0.113756480347829,0.473140302223623,0.526268469772098,0.412357524477473,0.79276548049408,0.68751508927513,0,0,20.1420980739271,0,0.5,3.31666887168386,1.37171097262309,1.05567901376763,319.503268172314,149.480767072623,123.021285338552
0.238633912421103,0.0793679781283732,0.45980989599074,0.265045403290522,0.521122233947917,0.657950381272112,0.582028116456729,0,0,20.1420980739271,0,0.5,2.8039579215075,1.17819499304792,0.909945629762456,250.662844218311,120.128173475478,101.004152591966
0.387305162641403,0.149580712966718,0.464093263960123,0.803990325094144,0.690697927129606,0.81993293068417,0.734697518315205,0,0,20.1420980739271,0,0.5,4.05029784079137,1.65024142475531,1.25112790471094,377.533760486117,169.297638024317,135.428432334879
0.336638482669356,0.125711875040501,0.229786736727209,0.68050357750435,0.317061027689137,0.848126923067324,0.735191643100246,0,0,20.1420980739271,0,0.5,3.27302026579812,1.41611077670762,1.12047709584214,344.747011392953,163.486566408846,133.634961137148
0.288591106739979,0.103199055831695,0.336617084365696,0.480047805079923,0.256413384032654,0.801493975297333,0.686473007383468,0,0,20.1420980739271,0,0.5,2.95283541873075,1.27164359569731,1.00961765010178,304.585997787582,147.390793099534,122.700955277016
0.209975798237059,0.0656517714285702,0.502686876722636,0.148461449591501,0.674177575228339,0.574224455723425,0.522002170467827,0,0,20.1420980739271,0,0.5,2.69718009739936,1.1746788001176,0.919666966224627,219.524738843902,105.467722178148,89.0065132964522
0.331031539923396,0.123097828133523,0.786234782626261,0.517754546250557,0.935307368428888,0.680649942558478,0.62525979830719,0,0,20.1420980739271,0,0.5,3.99933580622829,1.65529571147004,1.26846075393508,319.847769782189,138.466582982026,110.626410353123
0.275115412153801,0.0973616684414531,0.569993025880567,0.375585795840238,0.123757311929577,0.829656658822649,0.691139827793211,0,0,20.1420980739271,0,0.5,2.9626097008615,1.31622370037259,1.05163071014365,298.809908603436,147.36925175098,124.299270543113
0.373214431804053,0.141867975498897,0.0677200091826163,0.845748993613935,0.996155255796255,0.696206438408838,0.668734136353459,0,0,20.1420980739271,0,0.5,3.78964724065805,1.6743735957302,1.31715577109877,351.227710146305,156.903697104049,124.088419829052
0.3265954604155,0.121135681613852,0.878650606309197,0.479037124960894,0.939859750757393,0.676448016098414,0.618839370108617,0,0,20.1420980739271,0,0.5,4.04056601026387,1.68722326286596,1.30091023375189,316.235949400363,136.554700106955,109.22592807948
0.169801007550742,0.0465428936364588,0.221358567640246,0.0735419151025154,0.401722852923813,0.586098693225937,0.518787211243832,0,0,20.1420980739271,0,0.5,2.01785314132354,0.927059734413344,0.750091592385856,192.088659552481,102.755770045099,89.0664395634611
0.254431219605579,0.0863999880038573,0.384751991333831,0.338156889984177,0.768429318052939,0.605550308399463,0.560883805010738,0,0,20.1420980739271,0,0.5,2.99860352039058,1.26741856388704,0.988189049019043,255.149810195239,116.843203801871,96.1286408960305
