FDP,FDS,EIP,EDC,LUM,DI,PI,L1,L2,L1W,L2W
0.158280027,0.076942296,0.896564862,0.363055761,0.472757967,0.148107733,0.109504947,2.225213591,1.106362531,219.6265056,125.0252149
0.173661264,0.08460605,0.974095367,0.402324757,0.2852148,0.227487087,0.158695399,2.306084723,1.142945973,239.7781396,136.3009658
0.184726329,0.08927604,0.556568947,0.545003964,0.221888384,0.246176662,0.183817179,2.027457504,0.890235082,209.7647282,105.1285868
0.220514601,0.105990063,0.741657675,0.626014876,0.615868406,0.189088114,0.162075412,2.661209145,1.20130261,257.4638518,129.8904041
0.241114176,0.115951894,0.345407528,0.804335783,0.005643613,0.381477458,0.288400704,2.182331156,1.032751261,237.2298168,122.543381
0.116201032,0.05763909,0.962666447,0.197925384,0.082290405,0.204550743,0.12224988,1.74352298,1.022880169,190.2765603,124.9177932
0.185278511,0.08998663,0.715523669,0.509944216,0.075482422,0.295518579,0.208003236,2.079737262,0.975057494,225.1232178,116.8652644
0.191405477,0.092152706,0.42109347,0.601721643,0.276674416,0.234677917,0.183363516,2.001089145,0.865887672,202.6581006,100.7754932
0.259035708,0.124245135,0.804485383,0.750346957,0.685809641,0.225771314,0.197176803,3.04687094,1.361227343,295.8117209,147.9979459
0.334626381,0.16096316,0.953210268,0.99514244,0.191511928,0.482727695,0.369554128,3.487736,1.563034019,373.175253,187.083204
0.318054958,0.153183157,0.995032886,0.924604512,0.187546202,0.461888573,0.349954944,3.390265232,1.529899042,363.1694665,183.2626133
0.160144059,0.076711132,0.158633821,0.549900075,0.436495759,0.133954115,0.120016301,1.635855262,0.762864119,151.7320924,79.85087188
0.183302274,0.08847247,0.636930734,0.518156123,0.410521915,0.192166931,0.150900801,2.180451249,0.971504531,216.2135605,109.6077863
0.185383239,0.088968169,0.560119828,0.541416723,0.682969941,0.112884965,0.108983929,2.280726794,1.06780945,210.8566831,105.2303411
0.258503007,0.123290805,0.175707227,0.903850699,0.472201948,0.263938126,0.233523506,2.431015318,1.130050788,236.0945686,128.6749155
0.160129727,0.078332164,0.865243905,0.382033422,0.057302164,0.270635939,0.179985181,1.993662502,1.017494974,218.0499949,122.8920047
0.178541259,0.086845869,0.97597811,0.419037062,0.340736405,0.218312052,0.155508447,2.374959204,1.16425463,244.0850971,137.5463766
0.157978594,0.07538592,0.259984675,0.513573533,0.775301758,0.03590991,0.061505286,1.879639677,0.983948838,159.5993474,80.60996649
0.121413224,0.059107642,0.616522858,0.29746252,0.418243895,0.101223529,0.074559227,1.688532893,0.823135776,162.2351834,89.13577634
0.061997669,0.031207308,0.778211927,0.04149825,0.421916569,0.0217283,0.001316972,1.357876996,0.889179936,127.4727635,98.31050177
0.094546849,0.046985772,0.987562214,0.109390629,0.4019614,0.081555817,0.043454488,1.765457169,1.080974013,174.5461888,125.4611377
0.178433205,0.086386139,0.766860663,0.468906674,0.398922141,0.193447637,0.146486587,2.239443047,1.032118648,224.3401616,118.2286476
0.104531272,0.051174113,0.55701071,0.251718759,0.301081753,0.109169674,0.07346381,1.44815009,0.703657596,142.3812426,79.30076005
0.063760273,0.031684063,0.244911426,0.181705659,0.065810121,0.10822097,0.063523176,0.759615689,0.343723363,78.60836611,40.49996489
0.248866534,0.119645788,0.5003264,0.793048022,0.170469467,0.350208874,0.270297392,2.452862477,1.086401451,258.4038059,129.5150218
0.135374453,0.065491713,0.577644985,0.356427248,0.543180798,0.083212744,0.071140334,1.832472275,0.88902205,170.3762302,89.5699927
0.158778601,0.077596354,0.998223512,0.342234162,0.282656817,0.207981004,0.140970818,2.208441268,1.134825972,229.528352,135.6053661
0.205523007,0.099446684,0.610204905,0.609654847,0.049992147,0.327805013,0.237090789,2.139717392,0.980982054,232.2301065,116.9620423
0.275179484,0.131462606,0.794387195,0.808245033,0.992340898,0.159013391,0.166535573,3.327164179,1.55405181,308.5779861,153.5101754
0.134762941,0.064757142,0.05962122,0.483356424,0.268696617,0.143114387,0.117030045,1.271338775,0.604911804,120.9887281,67.97172478
0.193486188,0.092107908,0.173800085,0.664260261,0.7495765,0.090661368,0.109102458,2.072994768,1.04850212,181.3461978,96.27951585
0.077069376,0.03754305,0.115280829,0.25978882,0.244650695,0.070210462,0.050755059,0.85529829,0.39432045,77.68413907,39.43497038
0.251782096,0.120121029,0.227873087,0.866099403,0.522204297,0.241752908,0.21700042,2.44683324,1.121654396,235.3724735,125.0343263
0.217556666,0.10395893,0.279870509,0.728460509,0.543266625,0.18891404,0.171831257,2.233858537,1.013643773,211.4847709,108.6081824
0.206805619,0.099510363,0.63695239,0.603016621,0.48263699,0.204548997,0.167608628,2.401079608,1.06060345,236.0187689,118.0393166
0.108407202,0.052814228,0.229357327,0.348236469,0.064643734,0.171421498,0.117968282,1.092848739,0.48569079,114.7011776,57.45339697
0.225494335,0.108933921,0.898921427,0.608636745,0.367444841,0.274385698,0.208373588,2.692190555,1.222675545,276.3422749,143.6007076
0.089422016,0.044694847,0.960364119,0.098807406,0.269083357,0.111985327,0.059109976,1.633467048,1.015133797,167.6164342,121.7412114
0.224829561,0.107645616,0.46497462,0.709488522,0.580874608,0.195154357,0.173916088,2.456883372,1.089705744,235.0395378,116.6258143
0.283944093,0.136337414,0.604296216,0.894839093,0.238053613,0.384211981,0.301476294,2.843158705,1.249119443,297.7257663,148.7054775
0.258250712,0.123429435,0.427507496,0.840493654,0.574672144,0.243059268,0.215626383,2.683039092,1.186145487,259.6247303,130.5874653
0.229505393,0.110112712,0.823109553,0.636780988,0.811818315,0.147785013,0.140600255,2.89971223,1.359578875,272.7795259,138.8612943
0.229154826,0.110157453,0.554707828,0.706038378,0.343871218,0.273689635,0.217757293,2.435376632,1.054233956,247.0172378,122.6420024
0.312011996,0.148969447,0.77138276,0.948850916,0.92416623,0.230360184,0.222506219,3.558247752,1.60360558,337.3663218,166.8550503
0.215015919,0.104016864,0.727342576,0.614819777,0.132741987,0.321524806,0.234679359,2.350141288,1.067780395,251.2761597,127.7829384
0.278099322,0.133441239,0.873595475,0.803457249,0.645169183,0.267263863,0.22677145,3.227797781,1.429320447,318.3339142,159.5290641
0.209554863,0.100153757,0.135463119,0.736200894,0.3855763,0.218138795,0.18842868,1.973516407,0.919807052,191.0933536,104.5844169
0.217481854,0.104052954,0.437658775,0.688797345,0.631323669,0.169000512,0.156806598,2.405121708,1.084357606,226.3103971,112.3731591
0.235921161,0.11356765,0.993092974,0.619989402,0.703148625,0.194871214,0.165681891,3.026272917,1.413867103,294.1251783,154.2716772
0.255436659,0.121594693,0.392925927,0.834994501,0.904563785,0.141649564,0.158213798,2.809378927,1.339765503,254.1498944,128.3904816
0.14877651,0.071326313,0.229273837,0.490365585,0.517982085,0.096677536,0.092630646,1.647032512,0.778767754,148.8538367,75.24210034
0.167188936,0.079784478,0.080255925,0.593504785,0.54045316,0.110764407,0.111764264,1.683715955,0.842529685,150.3284224,83.7696414
0.164771776,0.079580487,0.487917523,0.48789529,0.320140964,0.186647342,0.143690742,1.870644124,0.817045049,186.5618783,93.09804204
0.136833426,0.066926691,0.670300475,0.344083738,0.10206511,0.217261041,0.144967951,1.682438432,0.818250736,180.1269782,98.43381896
0.134301246,0.065381429,0.885403874,0.276879382,0.607420211,0.074383151,0.058342099,2.102111392,1.122857843,198.4650612,119.2088942
0.209841617,0.100193718,0.220728171,0.71460177,0.555578676,0.17217078,0.160629689,2.133744421,0.988716967,199.4344752,104.3325197
0.258382185,0.123518014,0.74634419,0.759450411,0.926292882,0.152610799,0.157124191,3.123722671,1.456643127,289.8973571,144.2159765
0.291452417,0.140031452,0.664174058,0.907975073,0.206839219,0.406196835,0.315524665,2.932193719,1.295157665,309.66297,154.5372371
0.178267128,0.085045224,0.354310593,0.563724463,0.850471397,0.046331668,0.073515019,2.151665493,1.101447141,185.5765325,92.55854737
0.226984025,0.10946825,0.627430687,0.682261968,0.178071688,0.321615515,0.242086946,2.38791908,1.056602035,251.9612803,125.9482471
0.148076672,0.070728882,0.186485789,0.496606328,0.66441392,0.051426731,0.067898839,1.685637161,0.870071772,144.3035347,74.42970626
0.153595536,0.073770017,0.473325281,0.44667938,0.683506916,0.064343184,0.070573435,1.965793749,0.963792121,175.9488298,88.09543333
0.300422851,0.143946396,0.609296457,0.951994397,0.390328207,0.363439594,0.296493558,3.05592146,1.32697507,312.1260768,155.7220474
0.249160212,0.12034742,0.783161952,0.72621751,0.084436874,0.386185563,0.283881769,2.6333913,1.205884141,285.2300689,144.210398
0.193497714,0.093707923,0.594239568,0.569578767,0.061926181,0.306648974,0.220583563,2.04018269,0.932892668,220.6172179,111.3192956
0.281604975,0.135357897,0.512999929,0.910772736,0.036804049,0.43614543,0.331927037,2.645612053,1.221495787,287.0766879,145.3500635
0.267801968,0.128298768,0.44841158,0.872765937,0.345040832,0.324319047,0.26481797,2.651456102,1.159886362,269.5243552,136.0343091
0.203909869,0.097048108,0.201268818,0.695224157,0.780359091,0.097520962,0.11662357,2.191954574,1.098596851,192.7133936,101.4183096
0.150344233,0.073161456,0.913260122,0.329679206,0.507662166,0.127280293,0.094093666,2.195481143,1.1195817,214.5376094,125.0565499
0.230575611,0.110911449,0.906445954,0.621706689,0.693510283,0.186870828,0.161042848,2.911063662,1.347383373,281.4698921,145.5476798
0.235282484,0.112532695,0.408164804,0.761616245,0.56301734,0.213103135,0.18971269,2.483429393,1.101395316,238.4782765,119.5067613
0.17198558,0.082200571,0.471677528,0.511817508,0.890021919,0.030234549,0.059036196,2.216973851,1.147741801,191.3554184,95.41770335
0.245782145,0.11732622,0.262550473,0.83573276,0.527214015,0.233054079,0.208786197,2.430445889,1.103366122,233.5909982,122.1679411
0.134481517,0.064619613,0.042376233,0.486717281,0.251725534,0.147020215,0.119525492,1.246465884,0.60018119,119.1215251,68.16253555
0.252708594,0.121623964,0.601979356,0.782284807,0.172247929,0.358919871,0.274353333,2.564117854,1.134356761,271.2030551,135.3086549
0.101550273,0.048755177,0.123549943,0.343731408,0.539607227,0.019352543,0.032076869,1.208623441,0.662332847,99.18699957,51.59620381
0.278271456,0.132608892,0.316462449,0.939426662,0.671376777,0.239208435,0.224419549,2.801774221,1.279071008,266.0588789,138.1942135
0.246165115,0.117994091,0.796475632,0.704234659,0.789512477,0.176968322,0.16456795,2.995918245,1.373524701,284.2772986,142.7664907
0.120724581,0.058759029,0.314500626,0.372196689,0.083277182,0.186651057,0.129601188,1.265710351,0.56039115,133.0836749,66.44438986
0.097868168,0.047192468,0.27527331,0.292903865,0.581965493,0.007404966,0.020186383,1.322794651,0.715904697,110.3870594,55.35094978
0.288450303,0.137552841,0.581714415,0.909520352,0.890479519,0.199663667,0.200016473,3.20739757,1.463068432,299.6815808,148.7444471
0.157324726,0.075668054,0.110420045,0.55438169,0.164366609,0.207457053,0.161374292,1.430992469,0.667910803,144.7019863,79.09033332
0.233605318,0.111674033,0.094416017,0.835412069,0.245182824,0.291698945,0.240781296,2.052770503,0.988457773,207.3992639,117.6678921
0.20387134,0.098126126,0.434119163,0.644369489,0.24218616,0.262923103,0.204113805,2.089709187,0.907914581,214.3549119,106.8418917
0.293174067,0.139980352,0.70420419,0.89688785,0.893184993,0.210130134,0.204925872,3.342487459,1.513203756,315.1838771,155.8530262
0.213437716,0.102055522,0.276425694,0.714724639,0.503760683,0.194445608,0.173320406,2.178170268,0.982261343,207.6781287,106.6288034
0.082608952,0.040697173,0.336451467,0.227617529,0.111174871,0.125178545,0.078681638,1.002410175,0.455752289,103.0988998,53.68634818
0.2033078,0.097707009,0.280133653,0.680545529,0.175273061,0.275909418,0.214883875,1.927760345,0.863434731,199.3595873,102.5943564
0.246671319,0.119279863,0.952745516,0.674585533,0.199373761,0.355446761,0.261480991,2.809583744,1.293185482,299.1469748,155.0499599
0.159189326,0.076588324,0.745323058,0.39871436,0.875994803,0.026289266,0.044947634,2.327046772,1.231164053,206.3375707,111.4841479
0.175402241,0.085339765,0.730907986,0.470267966,0.069488006,0.283802998,0.196947717,2.012156679,0.957908343,218.2604155,114.9632828
0.221020059,0.105330758,0.39463336,0.709459046,0.875416677,0.101304657,0.12120396,2.528368518,1.22895055,225.3462712,112.7082765
0.108866454,0.053079468,0.39407079,0.308074345,0.221146776,0.132578843,0.092344938,1.310161614,0.582993617,130.6582467,66.59020517
0.141208747,0.067564095,0.059951449,0.504742645,0.451373844,0.099054096,0.094894798,1.418789674,0.710928417,126.5233304,71.05445818
0.262765625,0.125150193,0.298118794,0.886693449,0.732877958,0.198575184,0.195564795,2.699745999,1.254829163,251.3163886,130.4721638
0.079352694,0.040108321,0.932115536,0.07085682,0.100270201,0.145821699,0.074659234,1.443184504,0.958466312,156.4125082,117.6917581
0.036093954,0.018476246,0.214330411,0.087887727,0.103951773,0.056662214,0.023773758,0.541176084,0.264362804,52.47439313,29.89199295
0.152220608,0.072563694,0.132744972,0.524434668,0.696740685,0.04590171,0.067795767,1.692402104,0.901798407,142.7462909,76.19208117
0.218492699,0.105010325,0.313762519,0.728163169,0.134015791,0.310754601,0.23998122,2.050180324,0.92712156,215.2796001,110.5884669
0.286777924,0.138456081,0.928482532,0.828415474,0.042526577,0.457237653,0.335973344,3.017869586,1.404819043,330.5315848,167.8268889
0.210409717,0.101107491,0.64243926,0.613841703,0.570538705,0.184259351,0.157550883,2.480147111,1.108292839,239.6060305,119.674507
0.248324493,0.118596987,0.448465913,0.797880049,0.694671553,0.1947655,0.183829208,2.686533703,1.211511407,253.3005543,126.4978271
0.129915464,0.062878718,0.2081405,0.43103928,0.132828585,0.181326353,0.132964708,1.279093608,0.564049096,130.8276263,66.43988287
0.170883219,0.082618693,0.336936882,0.55004514,0.039132887,0.271615561,0.197668127,1.64890051,0.752650069,177.3690784,89.34831538
0.325048583,0.155206193,0.811846292,0.986486974,0.926828987,0.249608313,0.237770903,3.692796244,1.655248555,352.141921,174.1970185
0.175980564,0.084140775,0.158913794,0.606948071,0.491054014,0.140568137,0.13029451,1.787899865,0.842352948,165.1044312,87.60346539
0.060292744,0.029844638,0.260013908,0.16358528,0.228459443,0.056459017,0.032590878,0.831245907,0.394127893,77.18513914,40.49035504
0.196061002,0.094980662,0.646749275,0.565937491,0.080009665,0.306969151,0.220566098,2.111273344,0.967115361,227.7231714,115.609433
0.276912862,0.132562474,0.949879211,0.776982836,0.967641989,0.174440403,0.172205927,3.450625702,1.611409861,324.658389,164.248109
0.156778584,0.075788332,0.699606945,0.404450395,0.570236626,0.110264718,0.092309234,2.109434834,1.014496184,199.8712609,106.1853699
0.135645867,0.064870433,0.019977197,0.494239228,0.447698737,0.090738281,0.088868357,1.342038099,0.695589431,118.0802287,69.06837671
0.097197913,0.047576517,0.311439112,0.286936386,0.106209189,0.14642688,0.097286317,1.093072315,0.482932314,113.0150648,56.92935396
0.103938098,0.051719098,0.882551653,0.172866415,0.07023629,0.187667861,0.109588352,1.578567767,0.935104369,172.416021,114.2157646
0.183843362,0.08703352,0.06679583,0.652402787,0.998340377,0.000503018,0.056930341,2.045849235,1.213008293,163.2752154,93.12194172
0.247362548,0.117943691,0.096329746,0.883030324,0.430697566,0.257259137,0.227052457,2.259675469,1.080442683,219.2345405,124.1026663
0.178777444,0.086194751,0.944655756,0.421677701,0.867456037,0.064002566,0.069508164,2.632272419,1.367839603,241.5704449,134.8482042
0.216685684,0.104172736,0.383745601,0.703787783,0.201762425,0.291041618,0.226458325,2.127654171,0.936525091,220.3757539,111.0742484
0.229304269,0.110002574,0.608846597,0.69085529,0.573443699,0.20901367,0.180118854,2.601584954,1.147877788,252.3400844,125.0649768
0.28800185,0.138361059,0.970494534,0.816577894,0.589546122,0.301136196,0.247614301,3.351731955,1.486710606,335.7583149,169.684425
0.139208428,0.066137479,0.033216907,0.500382784,0.773723955,0.001289202,0.039682538,1.553641294,0.935662637,122.4681336,71.20429297
0.101087987,0.049444671,0.829847233,0.168420211,0.690952825,0.000789908,0.004491739,1.845034574,1.09868647,165.334744,108.3432079
0.160782539,0.078618901,0.925739388,0.368719279,0.144348053,0.248442468,0.166313141,2.092963769,1.065457347,224.3310769,128.8094396
0.182359975,0.087858319,0.365471131,0.582939963,0.218406815,0.236741349,0.182111106,1.855888658,0.807016017,189.7884794,94.83136675
0.089361156,0.043961311,0.549144452,0.198234492,0.310680689,0.084526068,0.053496206,1.329404373,0.676242225,128.8840818,75.17416998
0.249665089,0.119054547,0.581343076,0.767246847,0.980378913,0.11834489,0.138185,2.954218361,1.413286085,267.0604125,132.1849521
0.264766121,0.126615515,0.274169158,0.904363848,0.323040691,0.31995383,0.265283654,2.478192817,1.120837384,250.5629386,132.0421507
0.178045727,0.0858332,0.788775667,0.458850683,0.697039542,0.10684001,0.097055046,2.412439877,1.174085694,226.2092913,120.0538392
0.116440598,0.057593554,0.791362962,0.241411632,0.000331094,0.222420258,0.136516649,1.566076747,0.877221763,174.3203293,106.1930807
0.038750662,0.019567398,0.148121867,0.113171881,0.150578936,0.044394561,0.0195586,0.534143905,0.248314097,48.49912136,24.79121489
0.066909965,0.034041753,0.937375691,0.02275271,0.232877289,0.089696258,0.037788022,1.421441689,0.973925994,146.4996933,117.7418704
0.287758743,0.138525903,0.783404783,0.865948368,0.165152339,0.417518035,0.317505286,2.975813457,1.329657987,317.758031,158.9704338
0.180669547,0.086916809,0.268016974,0.600610445,0.20878151,0.233529801,0.181941265,1.76046635,0.777168278,179.1908439,91.44421216
0.206718321,0.098279341,0.277608995,0.685075777,0.942540846,0.057083834,0.093196596,2.36050371,1.224383226,202.3323796,103.7258488
0.285139028,0.135515287,0.239026916,0.981464105,0.837651063,0.197642932,0.205729022,2.882168352,1.379536435,264.6224762,141.2180746
0.271744949,0.129662172,0.133655715,0.963694761,0.351293852,0.316425581,0.269561064,2.436038094,1.154740111,243.2224746,136.1140071
0.167882454,0.080965615,0.332266614,0.538409991,0.204457272,0.219003977,0.166925455,1.70991138,0.743408365,174.4788822,87.23120686
0.241437784,0.115466261,0.483416759,0.764901042,0.637841468,0.202836644,0.184679574,2.630579532,1.171529349,250.771352,124.5768601
0.247352474,0.119137407,0.834693509,0.703521952,0.405336977,0.292019602,0.228897074,2.830958994,1.252597597,288.7018079,146.0907262
0.213254044,0.101623663,0.090421255,0.758915092,0.541828548,0.176193221,0.1674341,2.049669923,0.9962877,190.0357834,106.7581044
0.20301897,0.097946236,0.426825255,0.644967055,0.06840488,0.312080439,0.231602711,1.984845545,0.897042759,212.874134,106.8059905
0.170689,0.08219644,0.320971631,0.550725092,0.264293604,0.205136805,0.160554607,1.754567177,0.761526036,175.8034189,87.9708477
0.202543104,0.096965935,0.216906065,0.690864894,0.381259657,0.212454437,0.180369776,1.981363868,0.893195227,192.8576749,100.9770422
0.080544586,0.039494226,0.540410082,0.165963844,0.51449589,0.012284219,0.009392617,1.362585464,0.769791805,120.7362731,73.0165667
0.202289188,0.097680611,0.452617419,0.636351382,0.039271978,0.320489283,0.235414209,1.98411407,0.905507341,214.6745618,107.6296639
0.21005071,0.101118538,0.6783836,0.604802161,0.478670798,0.211852204,0.172069737,2.456947748,1.088095265,242.6458529,121.9273673
0.267040557,0.128888149,0.868103783,0.770180111,0.132158741,0.400835691,0.297498584,2.864705616,1.304356158,308.2861323,156.2229746
0.212268523,0.101266703,0.14643795,0.7418632,0.525850233,0.181526499,0.168683441,2.077896548,0.982365712,194.4713518,105.6374943
0.187535549,0.089603342,0.064069941,0.673280118,0.389563394,0.183042501,0.161264009,1.748358854,0.843729632,165.8536456,94.41049634
0.18526091,0.089289165,0.822054193,0.476924808,0.708080277,0.115108894,0.103900406,2.500618654,1.212826269,235.415461,124.986479
0.279601214,0.133928701,0.333403056,0.945580734,0.181971447,0.38433633,0.306246134,2.565067616,1.173034089,268.5539528,140.2451089
0.068076395,0.03405374,0.780761981,0.06272543,0.449673061,0.022371865,0.004136924,1.421799395,0.906664921,132.8385406,98.98701632
0.112462241,0.054030095,0.089879015,0.392995722,0.422944191,0.067603242,0.064563288,1.204477794,0.604740677,105.1455065,56.45742573
0.316617449,0.15231859,0.957047239,0.927600053,0.278776724,0.431853124,0.33336586,3.39757904,1.508368396,358.4260199,180.0350162
0.065677703,0.032157486,0.043650711,0.236726658,0.152693581,0.078163534,0.05222936,0.661299034,0.308942282,61.31943737,33.53339386
0.206163066,0.099501246,0.557008,0.623588376,0.171640456,0.291293771,0.218082817,2.167277733,0.9557179,227.8163286,113.7440414
0.178567587,0.085013571,0.172432779,0.61002091,0.76725438,0.064262006,0.088094961,1.965646194,1.02055959,168.6758201,89.08033276
0.06407804,0.031239481,0.027080331,0.233832682,0.251581962,0.046460486,0.034120701,0.688393683,0.356523843,58.45837354,32.93237701
0.308900905,0.148459914,0.765913015,0.946813851,0.205953422,0.435020354,0.336536696,3.147598156,1.39479597,333.9148924,166.611331
0.119907101,0.057210938,0.013055778,0.436987996,0.589239641,0.026874532,0.04656826,1.289844245,0.747578734,104.2523525,61.60506163
0.099004247,0.048683568,0.823683753,0.164257793,0.516867628,0.048328112,0.030531973,1.731357073,0.993995689,162.924383,106.9524132
0.16212542,0.078328972,0.68538393,0.42764552,0.548236318,0.123745147,0.102453278,2.127918584,1.005696026,203.0207225,106.4977142
0.044955004,0.022289682,0.100050568,0.146329899,0.254986173,0.021003508,0.010117799,0.599732633,0.315439064,49.24072901,24.63722504
0.09121121,0.044144697,0.2820354,0.267776677,0.511446576,0.01874593,0.023648624,1.239009114,0.651156527,105.3922029,53.02981117
0.218235332,0.104043945,0.034892637,0.791799828,0.432766717,0.212991565,0.191541672,1.986271696,0.977730493,188.9517525,110.5555966
0.094254134,0.045895377,0.395284835,0.252365736,0.415177517,0.055322095,0.042778476,1.30107817,0.638898815,118.5669227,62.05590674
0.242813084,0.116000799,0.388189781,0.793367556,0.613427475,0.208373049,0.190650272,2.552822017,1.143939634,242.9556323,122.4366949
0.18301765,0.086604261,0.007778764,0.664211296,0.957745875,0.00896996,0.062769591,1.971097397,1.18470695,157.0084942,93.90483032
0.12217195,0.059398408,0.529638389,0.321939078,0.367849812,0.113763736,0.084016202,1.598777575,0.746947216,154.6743473,81.51824923
0.143475062,0.070309326,0.997483692,0.286346439,0.308675964,0.178627365,0.118126005,2.103043853,1.11518556,216.5969278,132.6932558
0.12166189,0.059355558,0.682438234,0.282536339,0.398922473,0.109651718,0.077824398,1.732390609,0.86086741,168.6390247,95.56120265
0.244216729,0.117556672,0.893796329,0.676162212,0.544277088,0.249269721,0.202118818,2.927397569,1.314820731,291.6879768,149.0751301
0.233142643,0.111560775,0.197916025,0.808060033,0.287423956,0.282571361,0.232969066,2.153643859,0.987758452,216.76919,116.3457016
0.192774241,0.093220025,0.823600101,0.506953597,0.435943829,0.205140854,0.157649195,2.415281842,1.112723693,241.7600742,127.2572262
0.190121846,0.090503889,0.317404774,0.615100643,0.924097121,0.040352756,0.075947781,2.25352881,1.176768355,192.1083311,96.87794245
0.141014724,0.068442213,0.845855993,0.310504871,0.649946986,0.070063283,0.059641567,2.145469637,1.125767378,200.4095523,116.4229529
0.241711,0.115918601,0.313116913,0.812200287,0.201344861,0.324101526,0.257129989,2.265523177,1.020426489,234.7801038,121.5037467
0.201124599,0.097103731,0.40795464,0.643350787,0.005834409,0.32692161,0.239623498,1.921913275,0.891368983,209.4768357,105.5528099
0.163425647,0.079600927,0.861579189,0.392587644,0.269146867,0.213452648,0.149254536,2.129047457,1.034295409,220.5719216,122.9110688
0.115617014,0.055527358,0.322903237,0.344776799,0.692209878,0.00226567,0.023505885,1.556805841,0.848115734,129.848926,65.11804321
0.109361081,0.05249013,0.220124386,0.347723491,0.626674288,0.008661609,0.026979293,1.392014278,0.760003289,114.8847895,57.63704762
0.206687932,0.098635309,0.308008461,0.680205498,0.704556457,0.127515545,0.132095559,2.257704761,1.067757842,205.061787,103.8787564
0.204744193,0.098907253,0.620828545,0.602696569,0.188152295,0.286833281,0.213453144,2.21561528,0.981636862,232.6362341,116.8288284
0.170475296,0.081806008,0.624955457,0.469647337,0.831473885,0.05083408,0.066326793,2.295518857,1.15983799,204.483815,104.7337528
0.308348071,0.147958266,0.808706921,0.931864465,0.432686488,0.36975317,0.298546685,3.297864066,1.432624715,337.5780589,167.8611622
0.180982377,0.087368004,0.722115976,0.487818486,0.51358436,0.16199819,0.130915845,2.284783237,1.052120437,222.3246595,115.2501643
0.058519127,0.029671702,0.787347148,0.027398921,0.349527699,0.038218294,0.008937373,1.299620265,0.865263693,125.3741009,99.15033692
0.294759417,0.141221653,0.566500399,0.941983534,0.371146527,0.359394783,0.292896992,2.967903305,1.291427641,303.3259297,151.7617202
0.333314152,0.160483053,0.938763965,0.995223022,0.070181634,0.515682415,0.3879048,3.40155304,1.558821262,370.6578744,186.2021223
0.177434605,0.084568728,0.398270659,0.548748164,0.962192815,0.014224132,0.054044302,2.239483406,1.194703771,189.0629887,94.25702906
0.161276845,0.07729506,0.457282978,0.477853319,0.749169246,0.055528684,0.069180289,2.047586422,1.019097724,180.9298559,90.1355174
0.318809756,0.152827191,0.817904206,0.966919674,0.508102768,0.362983075,0.298850759,3.426397429,1.485979027,347.2775697,172.4422665
0.300736043,0.144319609,0.936936018,0.870983044,0.605656369,0.313290762,0.260537217,3.432459063,1.51015935,343.3193479,172.0509745
0.183767293,0.087465134,0.00174725,0.672632234,0.577477986,0.120619498,0.126064402,1.769773797,0.926164059,156.9022473,93.81920908
0.067747049,0.032972709,0.089049882,0.231277223,0.327458066,0.03186213,0.025937896,0.806304954,0.419538618,67.41044176,34.77002434
0.222247248,0.106170292,0.495424433,0.690207139,0.802201321,0.128121105,0.134387273,2.578758811,1.208511129,235.8313993,116.7382769
0.187364554,0.090078371,0.271422003,0.624054276,0.22045039,0.239768579,0.188145221,1.821283395,0.804872166,185.1483407,94.659769
0.179428244,0.087528053,0.969171641,0.426160556,0.139481357,0.27796458,0.189613403,2.269347834,1.137292725,244.1011166,137.418497
0.09429777,0.045648635,0.355513901,0.260530078,0.566271691,0.00988099,0.018175257,1.350318322,0.725488473,114.9280474,59.35713256
0.268461499,0.12885049,0.499460322,0.864042566,0.227863155,0.361294447,0.284677251,2.63464973,1.161120419,274.8311789,138.1419077
0.267168436,0.127800028,0.293661012,0.908502429,0.311528986,0.327444585,0.270027474,2.50613295,1.129827587,254.4130181,133.3675816
0.276152945,0.133112372,0.898134725,0.794931935,0.235822831,0.384689845,0.291466744,3.014311396,1.349479035,318.8238268,161.2317303
0.161190516,0.077726838,0.206851945,0.545611646,0.108871889,0.232697234,0.174868418,1.507818486,0.684896849,157.0043589,81.47715014
0.173048447,0.083428683,0.491546573,0.51653272,0.378375144,0.181572881,0.144177331,1.968681777,0.8615415,193.8916792,96.44134034
0.31326272,0.150490782,0.937529345,0.918423569,0.432010123,0.381711177,0.304222727,3.437650442,1.506031795,353.835385,177.1396733
0.107663321,0.053580945,0.926209602,0.176045647,0.049530396,0.200613724,0.117370837,1.631014471,0.979690586,179.6491016,119.7119505
0.198522153,0.095062376,0.569310011,0.585878362,0.790229164,0.100639737,0.107316014,2.446957816,1.167014335,222.8217895,110.8611401
0.172331434,0.08294831,0.515297924,0.506678162,0.509833885,0.143128605,0.121672849,2.051891171,0.924150381,195.5822552,97.49290904
0.214857349,0.1039346,0.621005222,0.641444271,0.014266737,0.351878677,0.254248975,2.20163583,1.02114103,241.0826945,121.3906904
0.300093624,0.144013487,0.5309836,0.972698157,0.134550622,0.434599559,0.338286875,2.855225923,1.288526294,304.3653228,153.9521653
0.119198248,0.057464399,0.084443695,0.420930319,0.237357197,0.131051739,0.103195556,1.153641154,0.534776374,110.2177496,59.90977606
0.116556052,0.056875298,0.925471949,0.201120426,0.726894821,0.015841303,0.01707848,2.059838329,1.201118882,187.3617092,121.1401322
0.149022484,0.072459265,0.552810256,0.416645229,0.144280927,0.217921109,0.1532093,1.706348569,0.773582676,179.3422907,92.16528011
